,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,AD5,type
84,41.10873091071221,0.0996576100208791,32.078892707453576,40.45434999174597,16.468916489388732,-63.42541400781128,1.226398458003296,3.5690036992967404,-3.00896033184966,370.680089147822,1,,1
85,40.97323489735328,0.0756177128813252,24.12069141373252,38.43792709660207,56.29345139154768,-67.18026738280254,1.226398458003296,3.5690036992967404,-0.785702871152167,460.965475821888,1,,1
86,-5.384789167436911,0.103310086486389,-0.1885787969121821,2.302355865562504,-39.32292265476522,22.159069426313096,1.226398458003296,3.5690036992967404,-135.422358341159,0.0566826442058227,1,,-1
87,-13.057304339099266,0.030637168726628,1.8405410715314616,4.882432794326988,-57.780018630364,15.091577206173312,1.226398458003296,3.5690036992967404,-240.048257149002,0.13199798486578,1,,-1
88,36.663888006109566,0.0771556787584917,14.731965250872776,35.26458297232816,94.34887703100824,-71.76184397314577,1.226398458003296,3.5690036992967404,0.351367422012381,514.848998959057,0,,1
89,38.84937238149677,0.0583885461793121,19.20929126124571,30.24766216016133,72.60812187390516,-64.57715144006661,1.226398458003296,3.5690036992967404,-0.314821450272093,481.714152155247,1,,1
90,39.192252506587025,0.0669860963069927,23.97418029961584,40.80984934885191,55.42803631640493,-69.90144644069147,1.226398458003296,3.5690036992967404,-0.736425494303937,444.728491369441,1,,1
91,-6.801044359901143,0.0570744009519261,-0.3834262404467807,2.0925949434054587,-36.40401209759918,17.920806875242874,1.226398458003296,3.5690036992967404,-139.860753599305,0.0536799002340666,1,,-1
92,45.61285697808755,0.0613683631326762,28.58451574814848,38.627606593030464,56.36386528813978,-74.66413374288827,1.226398458003296,3.5690036992967404,-1.38524135753613,498.752051963492,1,,1
93,46.73682758134709,0.0812181521198775,27.26370492156893,41.40688540181915,65.84844695996566,-76.38932792950364,1.226398458003296,3.5690036992967404,-0.930741604947698,529.63207739172,1,,1
94,0.7383678408520715,0.0879204922593965,-1.6813167107619051,-2.9776108260732883,-10.711737653746638,16.93119767684965,1.226398458003296,3.5690036992967404,-19.4848643590152,0.118805707184048,1,,1
95,16.681881045696613,0.183864413479025,10.97749138551056,22.968888322863407,13.726679810522311,-26.036168778181064,1.226398458003296,3.5690036992967404,-0.345428507561348,166.263627727366,1,,1
96,15.26226900010076,0.127210248681285,3.567242764393356,2.66603783277317,32.69577230600268,-11.986191164296956,1.226398458003296,3.5690036992967404,-0.0362251364602193,198.745146913027,1,,1
97,-1.4094371240610517,0.0307309897340033,2.4148570426799125,3.2157570374998983,-15.659085973500524,0.6488902257129467,1.226398458003296,3.5690036992967404,-48.2338965299612,0.246920144610894,1,,-1
98,36.65416087120543,0.147437745570613,31.87776424050338,55.077258713529886,27.00659348557484,-83.6139178842064,1.226398458003296,3.5690036992967404,-2.41236999846431,359.668538794671,1,,1
