,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico,type
33,-5.598175660343737,0.437938854539592,5.024730875279431,-38.49401810309283,22.155565380560876,-66.46187210172053,72.24914054652993,2.207605765924382,2.41508007668732,-0.727055446477261,0.31889450814773,1,-1
34,-1.5599225340902256,0.796591429758813,6.938685900261305,-7.985677711865222,1.3541448500559454,-30.84721520156512,30.893044450776188,2.207605765924382,2.41508007668732,0.0960032114911508,1.33320893821022,0,-1
35,-3.4420269045188556,0.432511887313605,-1.9252514839260184,-32.476554034712635,38.41130527631756,-36.33463293477399,40.371483703965765,2.207605765924382,2.41508007668732,-0.154515870738122,0.807976657726122,1,-1
36,0.4618703401932744,1.04405955391724,15.028027575821824,47.90754219373977,-8.32295011088064,-47.39141973039682,-2.927549173536633,2.207605765924382,2.41508007668732,-0.608650192106056,1.30236838441009,1,1
37,-1.7677172957946008,0.689276478934164,-0.5842361304813721,-9.322333082956805,13.986425873982045,-20.083083415963657,25.95522859082004,2.207605765924382,2.41508007668732,-0.0404844833291788,0.96921427194407,1,-1
38,-5.93059197157368,0.128637290047944,1.3072828238965857,-56.16899922277116,47.30626756646527,-65.13450458621159,71.52886906501237,2.207605765924382,2.41508007668732,-0.031204249381977,0.186381006410891,1,-1
39,-1.1746071458718708,0.317214619560874,13.763646702648714,67.24241725524146,7.954083211294957,-77.32345728683,19.761451097439007,2.207605765924382,2.41508007668732,0.762656529424732,1.16098972555113,0,-1
40,-2.663623459786304,0.475131294313209,8.053616291458425,-19.160911185153395,4.651860951626773,-42.28090383371003,37.90767431278903,2.207605765924382,2.41508007668732,-0.672717563881194,0.66407795731787,1,-1
41,-1.538487808484108,0.704194999018318,19.36909803167603,64.1221639607266,-4.450623183461502,-87.86493258568258,32.08614004887795,2.207605765924382,2.41508007668732,0.717474584564454,1.51891875629928,0,-1
42,-4.865637568631595,0.270929977552695,7.086001050387523,-15.661280852708371,46.092116905109634,-83.85576221124327,62.4008091688865,2.207605765924382,2.41508007668732,0.499796516929383,1.1675790949482,0,-1
43,-4.245479698192363,0.636929468796689,6.443941008238241,-28.87763007979929,6.920026017218817,-52.41639186740029,63.4645000095494,2.207605765924382,2.41508007668732,0.095356736168157,0.39916781407153,0,-1
44,-0.6195002634357417,0.437690471773151,9.80694289853878,57.93009881403077,10.94341026538426,-59.29360590243508,6.860702145044101,2.207605765924382,2.41508007668732,0.280739469914229,0.887722572921258,0,-1
45,1.6771671037395077,0.450892640724382,19.86635485974,85.98719884454232,-32.028018290357224,-51.03075361168794,-8.432361338608402,2.207605765924382,2.41508007668732,-0.0508929915703716,1.66002394135002,1,1
46,-0.2812838029318558,0.0798147650300681,17.149851291983765,75.26159828619049,25.368605959937085,-87.09919163561183,4.951928111617505,2.207605765924382,2.41508007668732,0.860352394915408,2.04023204580295,0,-1
47,-1.9410512187686264,0.995402381295876,18.52037497010812,25.11458431905571,33.49366357420095,-91.18261490418044,35.59165900174341,2.207605765924382,2.41508007668732,0.350303264456145,3.6018979624107,0,-1
48,-4.125211600612915,0.724195678564648,2.846889814480292,-36.64823093265661,49.640981669873696,-58.569463320516434,43.89564731575945,2.207605765924382,2.41508007668732,-0.124102175566518,0.418982363804569,1,-1
49,-1.9972317571028544,0.728340678872835,2.635303964890184,4.85788370634215,-8.320820022597928,-26.09464203812216,29.14850905537736,2.207605765924382,2.41508007668732,-0.94924329982793,0.504228589451146,1,-1
50,-0.2874202513732066,0.786075248585258,14.476973907632312,49.78059710927403,-21.76530681831565,-48.808517377150494,10.01835917180054,2.207605765924382,2.41508007668732,-0.800328553604895,0.958199561315946,1,-1
51,-0.5032277214949251,0.426487237017623,1.2082581634649046,9.929921166129986,23.15948949885427,-22.93458026549962,8.194549597374206,2.207605765924382,2.41508007668732,0.187975953906283,1.70567871423044,0,-1
52,-3.883314652704591,0.439635328212263,6.269239686330778,-29.867464509648077,12.695113057410495,-50.30414628370843,51.09291950240686,2.207605765924382,2.41508007668732,-0.691455210153627,0.348556639540088,1,-1
53,3.5227957258829874,0.854607850702958,12.483665359291903,88.10235193559333,19.471931808368325,-37.54841368155984,-34.88832672270155,2.207605765924382,2.41508007668732,0.722032023948814,4.49545422213707,0,1
54,-2.760650389621545,0.444879737628346,9.145845836881564,10.99429945718704,57.00263921140052,-82.16266203025032,37.74898869891402,2.207605765924382,2.41508007668732,0.569869185783889,3.17153481706919,0,-1
55,-5.520653724351901,0.515791860391532,5.360997738595287,-19.57563711132528,55.94525734360866,-89.57941288068633,64.1482357543859,2.207605765924382,2.41508007668732,0.255287290773452,0.72734561998751,0,-1
56,-6.685180988806856,0.434706965723034,-1.4759650404529907,-65.34732366190127,79.13674288960007,-77.14935212771371,72.96125452529012,2.207605765924382,2.41508007668732,-0.136675926523962,0.757524273869801,1,-1
57,-3.4355097624371127,0.242571724840776,13.699265754471996,26.98041950813119,27.69859861311197,-93.7653892305705,47.093969487558695,2.207605765924382,2.41508007668732,0.76251584645932,1.10063499356705,0,-1
58,-0.3263636695109329,0.711038955581023,19.617805013847573,67.32786475934643,12.273401792468604,-84.32756452761754,15.071747760283571,2.207605765924382,2.41508007668732,0.764942061120905,2.74514169971419,0,-1
59,0.991053095455164,0.25195850737151,6.015402705617575,46.22284382169576,3.85732244231518,-24.75166640913922,-6.991356107786714,2.207605765924382,2.41508007668732,0.521577702737239,1.59990842724743,0,1
60,-3.929099002609984,0.507095875380355,14.71035615065459,6.062850960536053,13.78262706036179,-86.55280955200712,56.49385024483109,2.207605765924382,2.41508007668732,-0.0824403152292311,1.09956851225283,1,-1
61,-6.196023174724389,0.317746660314734,1.9176892440104183,-48.4966469653024,64.55368406254439,-80.45398796444925,71.54435664966044,2.207605765924382,2.41508007668732,0.101760529429338,0.695771930129039,0,-1
62,-3.9440466540088175,0.197411330962228,5.559067356110333,-24.674757176675072,46.963906605596605,-66.91560440697359,48.33633691832969,2.207605765924382,2.41508007668732,0.177463260257742,1.29574085619516,0,-1
63,-0.2845444729508889,0.0638957222833869,18.832010934009773,94.93759437304246,4.587304099634437,-89.93046081558973,5.922779388617343,2.207605765924382,2.41508007668732,0.512241388334108,1.36970668251002,0,-1
64,-5.082059364161369,0.666684892989645,12.252486773367297,-3.6176212132027104,26.33992495903104,-94.70120228223706,72.69364499420215,2.207605765924382,2.41508007668732,0.71699077948423,0.971126692668888,0,-1
65,-4.651578604197261,1.29962079267998,14.530145799404153,0.7659164773509417,-14.08723154969944,-79.07286609775223,68.39626461833788,2.207605765924382,2.41508007668732,-1.5798871594162,0.857019691299314,1,-1
66,-1.2001166057963335,0.496293454426285,4.616483723126379,-16.305492846446327,-2.597876265705352,-16.13269643879076,21.75929325954145,2.207605765924382,2.41508007668732,-0.320884883950926,0.691453367521009,1,-1
67,-1.9916563255120687,0.297571712634647,4.290692594180285,2.4322276672949386,36.42126030794927,-49.29541596158643,27.953623330783245,2.207605765924382,2.41508007668732,0.346498823898716,2.07817383893406,0,-1
68,-3.376286722106868,0.32226784127408,12.517498782759231,16.78406819639882,15.598782630371815,-80.57123806473048,47.65274551323199,2.207605765924382,2.41508007668732,0.266525923448461,0.867169763106832,0,-1
69,0.2242770107868321,0.260103768648129,17.325995542524936,88.76477689698854,33.271438008612705,-91.25637061038408,0.18871656797306,2.207605765924382,2.41508007668732,1.13422304341925,2.92118858984375,0,1
70,-0.3511005059337653,0.208457906944278,9.334068596627064,35.330582374631035,-4.207567445594023,-39.04316368997173,9.324301924094954,2.207605765924382,2.41508007668732,0.202239664540824,0.702941298094684,0,-1
71,-2.848696050348479,0.121756485690364,6.97296766078577,-3.256840683778321,62.56948430743032,-74.48302322451444,32.699473484030875,2.207605765924382,2.41508007668732,0.29797373135727,2.55996082344145,0,-1
72,-2.569729499792479,0.467940081594811,2.402593562645208,-28.81352648380621,9.12900578908132,-25.654288292903487,39.31582392772552,2.207605765924382,2.41508007668732,0.0468535532014701,0.598506262507775,0,-1
73,-5.249969785884162,0.374711217883582,11.09698822772114,-23.069765375294622,32.646231532400094,-88.5192745692364,71.13466064541666,2.207605765924382,2.41508007668732,0.165881195718273,1.02138507171262,0,-1
74,1.0521907105027513,1.14737017663378,17.830617574487633,96.00036006043784,-17.23361607365888,-63.68595121918415,-12.030598450474784,2.207605765924382,2.41508007668732,-0.622317647899569,1.23199587385721,1,1
75,-6.3594455877898755,0.206456254189581,2.3762429196415558,-70.82122974086589,48.43179475914289,-66.77295243930018,78.4730498269706,2.207605765924382,2.41508007668732,-0.148560410786822,0.31949390642187,1,-1
76,2.255098628166748,1.08864685228811,14.861599821286989,98.06032889842942,-60.99692626320537,-24.60274990206905,-14.172660728089385,2.207605765924382,2.41508007668732,-0.925399366502851,1.13330048775468,1,1
77,1.6452878892386464,0.35738367993774,8.971521866850978,43.62757741632376,-20.18690589492107,-12.885988180192284,-13.062156208015736,2.207605765924382,2.41508007668732,0.0329534477902759,0.965458768353229,0,1
78,0.4670679040826595,1.36987659909245,8.148081246719954,15.084171893491089,-18.270262921987168,-12.622943668225332,12.521299162817812,2.207605765924382,2.41508007668732,0.224675192211798,2.00257337676519,0,1
79,-6.047788403352157,0.383818230405271,8.873738326333807,-44.59595851180769,66.11601963930127,-97.98141682503623,76.51820437846916,2.207605765924382,2.41508007668732,0.146522516139423,2.02587154996628,0,-1
