,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,type
98,34.05711018557114,0.0902961373958146,25.495078473737934,44.24490027108067,25.369087419729524,-61.25419018525219,1.226398458003296,3.5690036992967404,-1.50686739220823,333.934064152629,1,1
99,7.12953061422348,2.09137744395829,2.2252897824690336,3.629098267796806,54.23406010000983,-41.13759213778957,1.1712120393564465,2.015703515562789,0.532005703123764,230.48168659582,0,1
100,9.837311007978995,0.382321100115265,34.43531517290705,51.535394444179104,15.249555345130132,-92.1940764209176,1.1712120393564465,2.015703515562789,-1.11253816373541,142.267376574729,1,1
101,7.353464500847939,0.709519214750153,20.604901365074284,33.70534101512058,13.921563438852871,-58.32716502599505,1.1712120393564465,2.015703515562789,1.48930202191898,111.110638606548,0,1
102,10.181098505777216,1.39258996657043,11.236952965805031,18.634733057538284,39.60464647289282,-49.35333097413752,1.1712120393564465,2.015703515562789,2.29587557327128,212.351555386663,0,1
103,11.366829606667205,1.18842427429167,50.34062979300214,70.86014077093424,-25.143291368184293,-96.89618135703626,1.1712120393564465,2.015703515562789,-36.5889116757664,68.8680272754564,1,1
104,1.8575864158034208,1.05055949125023,2.303916757279879,12.846048277042698,13.432297700020058,-19.50132340034982,1.1712120393564465,2.015703515562789,1.91918078622751,57.9156227326765,0,1
105,9.813796111418355,0.779633060594253,21.994760833366517,23.059322667931653,18.095095006641884,-55.45784133191994,1.1712120393564465,2.015703515562789,-1.22375526543111,146.66397231823,1,1
106,7.571130599273867,2.41566343311976,0.847809238910898,7.455141024616978,61.5688117607271,-45.81217593293264,1.1712120393564465,2.015703515562789,1.12350484990413,257.068161932507,0,1
107,8.487747541737571,0.714052998746043,17.354699862316394,17.724674611913855,9.099439271894582,-37.90809593180677,1.1712120393564465,2.015703515562789,-1.43592658358177,106.583883293078,1,1
108,8.342142909318179,1.62294317575539,9.435414125289142,15.971642973912424,47.331499603476686,-53.95256293321376,1.1712120393564465,2.015703515562789,2.0737517802717,220.030217552522,0,1
109,4.335485306939746,0.377437649306079,9.841705818398566,15.650315024581602,5.406714033458897,-25.253125054125817,1.1712120393564465,2.015703515562789,0.689808699069237,56.3735257579315,0,1
110,1.1229367052564763,1.3045124687043,-2.390661274035949,0.2321086754425465,12.361497807234484,-4.046629716265841,1.1712120393564465,2.015703515562789,-0.279289692389003,48.4512073773796,1,1
111,15.1420138557907,1.10484580076643,35.087288648937744,40.72119239672901,27.72267379635444,-90.27052524498566,1.1712120393564465,2.015703515562789,-1.08671146460153,225.662594694782,1,1
112,4.849053710533757,0.953624833772871,20.644627827329916,29.101517704403875,7.10235368702395,-54.32448599530829,1.1712120393564465,2.015703515562789,-2.48150553519532,71.3375889399358,1,1
113,9.390750801358385,0.751674801796203,18.259735059998448,26.211213476931448,29.44439004933992,-59.86268114341259,1.1712120393564465,2.015703515562789,1.91724337373076,175.477187957027,0,1
114,1.2679659893822548,0.458609574597345,1.5638825069712112,0.3758723951192024,4.602035308421407,-5.230979935647028,1.1712120393564465,2.015703515562789,-0.158552685241965,25.5714095397316,1,1
115,10.128414530640532,2.58242285654293,18.22687640267884,34.923396165331184,55.11494067289905,-84.85141141988643,1.1712120393564465,2.015703515562789,4.38379225198315,260.351150007476,0,1
116,3.6427763275631353,0.123261690067649,13.981415539500915,20.0606245284326,-3.4410591335169727,-29.34405754056468,1.1712120393564465,2.015703515562789,-4.9125264667149,29.1636528368653,1,1
117,11.863234170955703,0.989762533909496,29.122776403533635,41.96323366698434,34.33520775320957,-89.77758228127189,1.1712120393564465,2.015703515562789,2.06430821957003,214.512356574516,0,1
118,6.9331519924974545,0.760493054921233,5.708810404957475,8.998862434177667,29.73148507686838,-30.21810380164088,1.1712120393564465,2.015703515562789,1.16318248031825,153.005648522185,0,1
119,4.65858286880205,0.435340036427848,12.359066234284626,15.54334655511758,-4.976058509426878,-20.890241541821386,1.1712120393564465,2.015703515562789,-3.95751991853188,31.6507566466423,1,1
120,5.723037663157761,0.403632071573472,19.59639914131452,24.535576204206137,-9.77215432072174,-34.13451287369814,1.1712120393564465,2.015703515562789,-11.3033190952695,34.8102635578476,1,1
121,6.48689150612616,2.61162559143885,21.56893700329657,43.98641056452627,32.11418455605747,-82.29625197013934,1.1712120393564465,2.015703515562789,4.74993226550767,158.218029920642,0,1
122,10.659844129934896,0.625194447697216,25.78251539189735,33.3855908297063,24.775890275349767,-72.56065698128043,1.1712120393564465,2.015703515562789,0.449952510469337,174.667527245561,0,1
123,8.506565583555929,1.50438915067723,15.620135604996776,29.75845127544767,34.238554206215724,-61.81569651219421,1.1712120393564465,2.015703515562789,3.53490652191971,181.522831966561,0,1
124,13.026647799588948,1.47551117346618,27.72993044462824,34.67488645905604,17.86572576297391,-67.42318601218255,1.1712120393564465,2.015703515562789,-0.252561762204609,174.853556432904,1,1
125,5.467778145310286,0.194509377139481,17.99101822538016,23.03040520259539,-2.3871669579408064,-36.86734035612906,1.1712120393564465,2.015703515562789,-4.99585596260977,48.9299841135662,1,1
126,8.736010043261818,0.613082364826185,22.80261999610076,31.15421213895698,22.646260867466797,-66.7195849138068,1.1712120393564465,2.015703515562789,0.743740013334943,150.604253760939,0,1
127,3.445808234011305,0.0673395151303358,7.189676143913331,9.331470979583273,7.269693098128897,-19.79260455847431,1.1712120393564465,2.015703515562789,0.257392506745699,53.8366640989057,0,1
