comp_1,comp_2,comp_3,target
-49.344724767833185,990.7807439781293,64.22509685184123,2
-186.6543428797738,-232.79580512128916,-137.30789895486424,0
187.14855845783416,87.75832049421429,-120.36858237290355,3
379.76767413949375,12.29416914506507,-42.97190543927809,1
-635.2544573959977,-45.99965669182006,336.5170035638524,0
-174.76564956559096,-244.29578862029942,-73.64831717573617,0
-570.4062782222323,-132.04004935683102,205.32287442692788,0
-495.9096517275036,-40.406598729927175,121.39367291005043,2
378.45412908710375,-19.391284417753244,-149.083590940572,3
185.382868818331,-36.91467453824663,-318.96078071458805,1
55.21007024217669,456.33949873749145,-272.91664738342183,2
-29.500763044178626,-331.9287706168736,-253.01453680317167,1
-92.5319451564893,-154.35127378379602,-108.00191017222369,0
130.59774370606831,-221.10794864248518,-221.0425842997449,1
405.52065562732724,-95.2501905388793,-118.44768222853617,3
200.62543370844622,-62.17923678039203,-107.75800294925182,3
195.77687004603635,-165.49196151859562,-213.11507833442928,3
527.0970116807302,8.322235923898337,-132.65679929513928,3
152.09742087560016,229.32393226825377,-54.96215032329849,3
-247.43306391437903,-58.77425390278913,26.304206439887494,2
-167.88398130934075,-95.33784106299173,-18.731810097244164,0
-324.0035693626752,-76.28500298151421,-69.03435008437496,0
-597.2219300738543,-142.99294853102248,271.68598493307144,0
-389.22621428208026,-177.68798024798235,-48.280797774462876,0
-354.0395610859802,-154.30439670565474,-14.313639948551366,2
-483.5940916617018,-68.47778345375539,144.43165590266898,0
-462.49812249868233,-329.9916807848788,100.51704625423064,0
267.5535082657088,-24.525627233115546,-67.40081469751735,3
683.4157058367732,39.70527443291169,-65.9019556030446,3
303.80285201197387,55.42988387576534,8.263475623512338,3
-174.66911866836813,153.4928817848074,430.1725562253923,1
-387.37707635009457,-411.56817966935574,-22.37270782654917,0
-321.5113999089218,-192.44449391308947,55.39665004903944,1
80.02434609595392,-96.61595546015448,-130.13883816792605,2
-637.750953786285,181.49841314672244,518.1500087995508,2
-162.69731028987,-2.774125397257055,-226.08541500582987,2
314.2614908462215,226.65859036472884,-136.0256469932036,3
99.5413500296473,-201.37181956516517,-187.41933935497042,1
-354.62964549681885,-66.21809854706768,39.51035846118817,0
161.471505438952,121.17782510061227,-104.31630897237123,3
182.92832038732962,-248.49071491647203,-257.8308257826365,3
47.55244752428064,-107.5549583776928,-181.4485238194578,1
476.8379168549804,117.07963944150805,9.961046811785282,3
-108.26187858721336,206.90222674970036,-216.19097675348902,2
-687.7511909308505,113.10708474053565,521.4384083325004,0
53.322843059052055,-243.70573978380168,-131.3858095090762,1
-239.22388397551507,-263.03951282240695,-117.61511197840261,0
-504.1433919771688,-188.4566162638023,42.947729333091615,0
428.72538049638837,-40.09163210182815,-161.4245761458238,3
-235.81969188445024,-167.10226893055557,-45.44123694170983,0
244.44537050591677,278.1414298047672,215.41721146502377,3
-251.5559854470634,-131.43941257680248,-34.66534618184531,2
33.77793868190909,268.20531803880283,-160.07419294997902,3
-391.7730244788083,-637.7417386698868,-53.179242003837615,0
-122.5368051508244,-389.9746522853869,-213.68338201215198,1
-20.852571330486313,-532.1419672309721,33.46594929099795,1
-17.32039229089149,-147.13127041828508,-200.52630199409663,2
14.240195548181212,-149.57476774464314,-182.0934830541451,0
98.01782749406699,-119.9493120309033,-252.03031375487575,2
-416.05228852761195,-62.948922467350314,-0.9104509037971472,2
-2.5722849589473276,-113.06419213769094,-196.49107741494194,0
-566.3321054610509,-254.4507814823789,259.4348143369361,0
-274.27768709946184,-9.199501014512364,142.89638880940538,1
-503.8108766260605,-40.931818399889615,105.24496597049787,2
293.4115214815313,67.83462532351865,32.989265007924175,3
-360.80984413918986,-103.69677737926017,82.16465056640175,0
240.66192005072995,48.24084239004932,-14.080321423332444,1
-356.63797661432517,-98.95658937101929,-18.987018647775745,0
-235.58609659823398,124.84700397763828,38.572719791529494,2
57.19842209752937,-123.51089124325257,-141.10741651300648,2
564.3073304776972,179.10184749876234,61.21795551984961,3
-385.9514008333,-21.847284102347633,100.68054059864956,0
11.171171088643023,-73.61871054065496,-78.76243003824827,3
-480.89722465156194,-229.28797967651187,109.25744367114358,0
-471.6077351528746,-117.83155036373338,114.52146594797176,0
-226.53516950058105,-12.380857791068143,11.614646396459477,2
215.1495652356998,236.43720198459516,-4.789741058050731,3
529.8140280444064,-4.410816326047174,-38.99584125910053,3
-400.98023140742026,-185.48145246998772,41.40779630206348,0
-38.05830009306121,-120.1905367384467,32.99444756099058,1
80.40161064663552,6.512286835714632,35.67150625201468,1
357.2453960976314,-47.574691408086174,-184.6404038749752,3
410.8789094667589,-51.18526043117079,-156.596717912387,3
457.84508464502255,-102.81872082172757,-336.99608178355345,1
-168.4387238002198,-160.64580679051826,-97.00541236113678,0
125.65547919564555,-125.02904888577835,-158.12941350901673,3
154.3427507501181,-198.97200894331098,-364.2683680199315,1
70.06341325300097,-158.3193613762661,-151.9371531014688,1
-338.412437109407,-221.74675816059772,11.352125939261063,0
586.4152873025174,-649.9966587092631,-255.97453579821376,1
-238.1655865568903,-428.8526004505041,-197.44163603777503,0
-577.3835109288979,212.74443848273097,564.6911873812741,2
-571.9141021261158,-75.93123234999014,321.04095259951606,0
-269.58727852208693,-23.39006076550805,-41.051076809155425,2
18.53526564854921,502.02814851434135,-92.68420435337063,2
-172.64325573511192,-266.3611213394353,-199.11665142013945,1
60.89508555122565,-242.17857692618108,-416.8190657271719,1
-261.3782791609545,-75.53989399994644,117.83220033930557,2
-44.774211378426585,-116.97992643099177,-86.54342425155755,0
-321.48483025968045,-81.36180846883822,-35.76999204523983,0
-523.5497110315283,171.66322993346483,445.9030081934757,2
-213.28845107769376,-72.36093777874346,-22.10428850491435,0
191.54056584505915,-86.27738711112586,-214.5522303578515,3
-517.003640409258,-136.24424037330502,288.6497470809046,1
467.34146236361465,85.71877611447812,-68.5619317755045,3
-374.6906016557826,7.947511951557088,210.818785825883,0
-165.6106738886953,-120.91771646965,-169.26542718366528,0
-327.23511082994486,-18.861328030832436,-1.4199240593469529,2
