,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico
17,45.0731141284663792134779214393,741.349531255996,65.19512339907254,48.8273982268457,-8.715609772206463,-62.9231862174673,-32.379270545641006,0.9812379114004522,0.7334783069027875,121.146278275743,208.934820909360,0
18,35.9090292199717779908496595453,1242.34720439409,25.33600027929988,41.19934775501767,14.135124963936391,-48.97844404405608,-32.42761917199557,0.9986485818664852,0.8322976208060092,88.1046503192243,249.941660428188,0
19,-68.2145319978462651988593279384,2300.74535199075,13.405774158405876,-14.502894092820313,25.460999438435067,-79.33966514608804,49.99965259292023,0.9183921757742822,0.9954781424866912,-22.9707725808484,44.0667193087258,1
20,61.0222315843949800751033762936,402.403871235476,34.64940052848394,59.990038525955384,34.60450548798616,-89.83524259807754,-69.49205587040478,0.9418563346193419,0.7777797744417455,145.369719227424,365.606289666069,0
21,12.5046829970831794298646855168,729.130738779323,85.38676519536028,26.466448999578446,-13.845203705557068,-69.22494122653413,0.9780439100557174,0.9810871758750106,0.5783716750341531,42.7530432283179,293.947057046503,0
22,28.2432236762896700099645386217,993.118859269520,29.878599935633844,32.480789856151915,24.3410878259196,-71.12626970511076,-38.45552908287375,0.9741915383531312,0.5968603353699367,47.6706305557339,265.898327329986,0
23,28.9133892674753099072404438630,331.366954077542,4.106975389907831,14.900466319403165,40.366515963397404,-38.195064196195375,-40.93293690661357,0.9496445431285644,0.8864420297656159,1.72489194252546,346.053475676750,0
24,50.4096639021922925394392223097,629.523393839740,-8.840528696513374,28.521561242328687,86.56289831226997,-93.0258751217529,-81.84642321279458,0.8770782284382107,0.804449543503755,13.3523483788703,869.085383023183,0
25,54.5573864343824439515628910158,59.7123970640947,40.31572127762206,49.0188297108856,31.8722326465292,-88.6879237762168,-58.357086677211754,0.9066991101947188,0.7821944343452192,167.357090418346,362.267968045973,0
26,63.0836350337238798147154739127,626.090457728918,28.452882205890944,38.25907287834423,-1.6014854287470541,-10.506170833990382,-67.20362382509317,0.959025373033346,0.9166872616872209,2.68315557787813,105.581543398271,0
27,18.9051255335767152132575574797,2195.91337564810,-18.510325341105727,15.74640646580319,40.40347640650609,-45.76108204417132,-27.026025096080303,0.9575898372485503,0.5264128449849503,22.5771887553004,381.432652733016,0
28,83.6386115240586036634340416640,231.582106915181,41.212241502924456,47.47976062122322,-9.25430956746105,-27.330521252514316,-58.87524854223594,0.8594070689482487,0.8382513906772668,59.0801360946875,157.169685521655,0
29,6.62372225693995808626368670957,1312.94616418808,-0.2386328744412083,3.5370989359786478,32.23589057315067,-38.780422300031546,-10.372370711789387,0.8603011736244596,0.6231520024154469,8.86092418721611,517.292907818952,0
30,36.7104442906682848501986882184,139.501384263643,-2.3562366037285187,26.731341073423792,71.16871555920619,-64.98427602981813,-70.22616546087177,0.9789251510635822,0.9249349272136709,4.47643913810398,403.494436549931,0
31,16.6464228863974952332682732958,1380.14945455534,46.317151049620946,7.0193550942574205,31.795413514574875,-60.31418154528038,-19.424491270961198,0.905407904604277,0.29231252560772925,193.054348184064,373.719878837227,0
32,15.5681765632481763361738558160,374.075683919888,-0.7382208725260568,21.74275497086046,25.33777845528664,-34.25989461607331,-32.801433108574216,0.9694509103015898,0.9450944993092208,12.1688715810442,117.240340957527,0
33,79.0264700886015987180144293234,1781.79391635167,9.080344964098103,6.745697124096566,45.8151507995789,-22.247411114308562,-40.464567149907026,0.9907994220965373,0.13051064809009727,321.039650745349,1203.08991929994,0
34,64.4472305126617186488147126511,310.811821615583,46.842915252562136,59.149509895705165,24.625854541228094,-87.64973866922152,-69.71484189788029,0.935842328915896,0.7472888656936565,160.638931744801,282.704882467961,0
35,77.7584319215332158137243823148,1343.31958003054,8.94474368652152,34.72570102955089,63.07169742760561,-73.37711755451035,-94.41732539690646,0.8458794886466411,0.9230848535745791,11.1623937399780,858.621568565923,0
36,37.5827347223480074944745865650,1116.34609231381,54.69663125037144,61.24552871382403,-26.141021971733423,-54.91343862137121,-18.617514576874044,0.9676423202689193,0.9945266064157631,37.4626244609838,122.100304990946,0
37,4.20217590017046482842033583438,110.274858684770,-8.655282192726219,11.918652182654782,67.36330024915867,-70.45719622816272,-30.561965437941808,0.9691164192566607,0.9297514827004925,0.687652000104663,386.977150085151,0
38,30.7165370634624608214835461695,126.165082014410,31.791524075869262,43.33034097763766,47.518781870740895,-97.48673924859716,-51.61925025125809,0.9726633681833656,0.8936172089446053,76.6510997543537,297.626779336723,0
39,58.9642686236577020508775603957,735.938850056695,49.40666682569423,34.046313419413735,-12.913275017418016,-12.407744617536537,-48.275961119825396,0.9937557110573039,0.697710511499364,57.0071539223764,145.889449687522,0
40,66.5000966319219060096656903625,357.695751272464,-1.0922339481104046,16.340777520029334,50.4136127650269,-38.55387982740305,-59.52232124086636,0.9275582968871394,0.43292034711606087,67.0004109030638,451.305862882994,0
41,29.4775543027160971121247712290,318.698780219244,7.130531743580562,30.152546234855606,59.75853757105702,-82.65820522177529,-50.420083449639904,0.9749766719322406,0.6888259911488432,79.1721323864564,350.529210975018,0
42,40.3132295342347859445908397902,63.2302150669953,-3.625516922565609,9.558263074673107,20.91904522026485,-10.886659186972835,-31.382004733261695,0.9407849234395088,0.40361382041542126,68.2367068723046,235.118750975010,0
43,-97.6604771344826616541467956267,1128.91980468979,-17.706567764041026,-42.24132348138803,27.10089139632825,-53.51919529009478,88.72047051892503,0.9596833089224389,0.9586241799749522,-70.8402952534589,3.55695671303682,1
44,-90.7434589096310872946560266428,2500.86424823256,6.323605616596197,-15.780742683806224,28.507281637453588,-80.71225278561293,48.99722630316242,0.9281198436788511,0.5991218462180873,-141.165140168459,-15.5218200137736,1
45,-41.6504834030696855506903375499,2727.34282624468,-0.8197521522790225,-10.133582168426997,30.31169557068293,-55.575244303636175,13.87735792001385,0.9646038527262307,0.8061541102603399,-86.2726239462961,-14.3915230934887,1
46,-68.1830400632569393337689689361,844.869230229451,8.875922990117985,-38.99962807207904,-19.148182292543268,-7.9303375906475395,88.08045244470239,0.9841516379581063,0.8617823179381376,-143.596637944278,-5.79797777328339,1
