,V,fitness,s,tau,AF3,AH3,A3N3,AF5,AD5,lambda1,lambda2,taquiónico,type
0,0.0906605094439693,0.0874209913429086,1.600149459561681,3.485910062937601,70.9860287179264,12.032599351794047,-30.290066979403687,35.8202148587784,-26.9391578105387,0.4111534421598197,0.6322212395833706,0,1
1,1.530347170118162,0.5480601932246146,1.600149459561681,3.485910062937601,2.7943339631956903,37.0723905544671,-97.07231762610232,-84.15266318233425,84.66959024749659,0.3382534531239367,0.9051184166403636,0,1
2,-0.0023749674123665,0.1724514201673709,1.600149459561681,3.485910062937601,97.56583019505165,26.492808320917764,-56.41490617514248,66.09041479707177,-44.72337089883964,0.5733290157689601,0.8036586128950922,0,-1
3,0.8596393312859655,0.2458396328215162,1.600149459561681,3.485910062937601,33.525889826514465,29.452604941169,-82.24624562966765,-26.086991705715032,39.33898835160287,0.3644989673332353,0.7893544968360262,0,1
4,0.1733018439545408,0.0112717565158142,1.600149459561681,3.485910062937601,-23.293777304117917,5.275704623688256,-38.764348564511735,15.375310928080008,32.39218342931337,-0.0734436505847698,0.073434784407733,1,1
5,0.6920417017027324,0.3288458994749579,1.600149459561681,3.485910062937601,-85.07581362373828,-8.649600315540754,-18.28713426730125,51.80542839678649,67.58141883253948,-0.2920444461969129,0.2859758119920038,1,1
6,0.1152382511139695,0.0701705627337258,1.600149459561681,3.485910062937601,40.96507137267592,16.303607922380355,-78.0102489159788,92.6546659819627,3.1321120919284744,0.4823409459696106,0.5194209044830163,0,1
7,0.7972780517965183,0.0840734375217009,1.600149459561681,3.485910062937601,-63.127288300188745,9.200071652365333,-53.34856706246271,-29.679280814561263,81.54912340540166,-0.116729888643511,0.1166053510718976,1,1
8,0.0005862598647443,0.042159410751403,1.600149459561681,3.485910062937601,72.72540870422651,18.526366519841705,-57.32488120537276,49.426149611693816,-21.62861805822523,0.4174572960755844,0.6223846768818202,0,1
9,0.8665591236308365,0.0954264668225422,1.600149459561681,3.485910062937601,-78.18903983139808,6.335155461277763,-58.40405431560683,-8.247745373187438,92.28046381415636,-0.0499902600186054,0.0497854721177228,1,1
10,0.0309862596516918,0.0104223966649923,1.600149459561681,3.485910062937601,-42.41395826883973,5.41106792474694,-82.64975280643867,92.69663099759217,50.96186737773505,-0.0575470348677976,0.0578718857816914,1,1
