,V,fitness,V_O,s,tau,AF3,AF3_O,AH3,AH3_O,A3N3,A3N3_O,AF5,AF5_O,AD5,AD5_O,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,1.9280031256236196,1.9067102946378869,0.012494,0.7631940241558249,2.47659447396597,-33.13584697058451,-0.09541412599521903,5.003139584953402,0.3901156796500694,-45.7901777860544,-0.6817982044692934,5.069076082770877,-0.3631405746572389,62.523166624178344,0.46936119399453624,-0.2705967952685661,-0.018514,0.022563818818397086,0.044286,1,1.0
1,0.21616337016539866,0.06078095154501396,0.012494,0.7631940241558249,2.47659447396597,-10.287191431950788,-0.09541412599521903,20.16840854187609,0.3901156796500694,-87.9861072492447,-0.6817982044692934,67.90150154597566,-0.3631405746572389,34.38389154758585,0.46936119399453624,0.5543648792832914,-0.018514,2.2656324409565247,0.044286,0,1.0
2,0.6270648104389045,0.7140568918617178,0.012494,0.7631940241558249,2.47659447396597,18.43971541832991,-0.09541412599521903,40.67954162005435,0.3901156796500694,-80.94206712989448,-0.6817982044692934,22.9417591244151,-0.3631405746572389,14.431159113386286,0.46936119399453624,1.0895524292171341,-0.018514,7.691020968412282,0.044286,0,1.0
3,0.6528234832606596,0.3785506498706004,0.012494,0.7631940241558249,2.47659447396597,-16.579866907138822,-0.09541412599521903,1.5952670444418828,0.3901156796500694,-36.4394284705593,-0.6817982044692934,22.232419663980195,-0.3631405746572389,32.1337870925625,0.46936119399453624,-0.11161601610050567,-0.018514,0.13656780124047205,0.044286,1,1.0
4,0.16498521013477796,0.09397380204584574,0.012494,0.7631940241558249,2.47659447396597,18.597239164705655,-0.09541412599521903,28.465887195290634,0.3901156796500694,-30.918729483043165,-0.6817982044692934,-7.675711366788789,-0.3631405746572389,-5.311672068359826,0.46936119399453624,0.38586267334032165,-0.018514,4.701677655438315,0.044286,0,1.0
5,0.06517973751931061,0.39420630408022655,0.012494,0.7631940241558249,2.47659447396597,15.398923192404126,-0.09541412599521903,25.47809178022213,0.3901156796500694,-28.970581893431785,-0.6817982044692934,9.333643481818996,-0.3631405746572389,-7.455168552534701,0.46936119399453624,0.8203455326738143,-0.018514,3.521747075463285,0.044286,0,1.0
6,0.015630313273529928,0.010515103978295361,0.012494,0.7631940241558249,2.47659447396597,0.12913356854727454,-0.09541412599521903,17.860393961046242,0.3901156796500694,-58.22273797700771,-0.6817982044692934,41.49157723238159,-0.3631405746572389,15.491590120957383,0.46936119399453624,0.47660747062983233,-0.018514,2.422855126344288,0.044286,0,1.0
7,1.3109600388404001,2.1565079333260897,0.012494,0.7631940241558249,2.47659447396597,-19.497021375877793,-0.09541412599521903,6.774195483171596,0.3901156796500694,-67.33307216108732,-0.6817982044692934,58.65410995000616,-0.3631405746572389,46.59715927572725,0.46936119399453624,1.0310012940580546,-0.018514,1.980019819810812,0.044286,0,1.0
8,0.16750796524650902,0.2663709905036835,0.012494,0.7631940241558249,2.47659447396597,45.01492399156069,-0.09541412599521903,62.83777700226588,0.3901156796500694,-59.5224865791481,-0.6817982044692934,-31.864487976524373,-0.3631405746572389,-17.76756158131117,0.46936119399453624,0.33376335058488493,-0.018514,10.62524216410652,0.044286,0,1.0
9,1.570464481775045,1.959034255081974,0.012494,0.7631940241558249,2.47659447396597,-42.69972162325602,-0.09541412599521903,6.077464214622651,0.3901156796500694,-98.7325447326486,-0.6817982044692934,70.34687851846112,-0.3631405746572389,80.76723006081065,0.46936119399453624,-0.313871176968858,-0.018514,0.43632677358848393,0.044286,1,1.0
10,-0.418280221550412,1.0506397231080298,0.012494,0.7631940241558249,2.47659447396597,80.1648479975886,-0.09541412599521903,58.27147379198553,0.3901156796500694,-16.910629116659138,-0.6817982044692934,-61.31499441248336,-0.3631405746572389,-63.393180258514505,0.46936119399453624,0.8994692087650629,-0.018514,14.203222086098577,0.044286,0,1.0
