,V,V_O,fitness,AH3,AH3_O,AF3,AF3_O,AF5,AF5_O,A3N3,A3N3_O,AD5,AD5_O,s,tau,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,72.5809970289370051870580880416,0.0308750000000000000000000000000,4.50612265290784,92.61485481931479,0.515783235056484987200000000000,74.48429008524559,0.179661036622135019300000000000,-74.14773239675279,-1.18324043960094984930000000000,-94.57659194580565,-0.273375967431695190300000000000,-8.510903860289744,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-667.835510477245,-0.0782900000000000000000000000000,282.802558093771,0.120080000000000000000000000000,1,1
1,30.2869959015184761801200992557,0.0308750000000000000000000000000,1.93171422941914,36.49186894126552,0.515783235056484987200000000000,22.670914283219574,0.179661036622135019300000000000,2.689395623647627,-1.18324043960094984930000000000,-70.15910243420183,-0.273375967431695190300000000000,13.655415240724864,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-25.1250647706386,-0.0782900000000000000000000000000,750.392394962357,0.120080000000000000000000000000,1,1
2,-50.4144680617272215094853981446,0.0308750000000000000000000000000,4.46811313881061,11.06259803656053,0.515783235056484987200000000000,-21.55583577570546,0.179661036622135019300000000000,3.8804122856727474,-1.18324043960094984930000000000,-48.61836629884105,-0.273375967431695190300000000000,50.536137610805184,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-147.986082879651,-0.0782900000000000000000000000000,20.0991210006043,0.120080000000000000000000000000,1,1
3,74.9055105162785158715653981750,0.0308750000000000000000000000000,2.55732565392764,61.01330876931365,0.515783235056484987200000000000,43.71736340531692,0.179661036622135019300000000000,-6.346928338121401,-1.18324043960094984930000000000,-92.17853933449666,-0.273375967431695190300000000000,1.9788888806742193,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-50.6681763247781,-0.0782900000000000000000000000000,1185.58806933412,0.120080000000000000000000000000,1,1
4,63.5538487959361684118480773461,0.0308750000000000000000000000000,0.836665069468966,33.54262665127311,0.515783235056484987200000000000,25.802213577853323,0.179661036622135019300000000000,33.20308719951609,-1.18324043960094984930000000000,-80.20992990228956,-0.273375967431695190300000000000,3.2700780974077333,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-2.88230150892811,-0.0782900000000000000000000000000,1757.43560267103,0.120080000000000000000000000000,1,1
5,59.0881477766823663347396971310,0.0308750000000000000000000000000,2.54818229814658,42.62290185526675,0.515783235056484987200000000000,60.489277223482475,0.179661036622135019300000000000,-62.64259802278151,-1.18324043960094984930000000000,-6.80547270870359,-0.273375967431695190300000000000,-39.19565724285157,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-814.526786038934,-0.0782900000000000000000000000000,56.4386739146480,0.120080000000000000000000000000,1,1
6,77.1297742595273470212076322197,0.0308750000000000000000000000000,2.35741366333088,9.219838058121482,0.515783235056484987200000000000,5.491103798430558,0.179661036622135019300000000000,70.37834034328984,-1.18324043960094984930000000000,-55.06557953349363,-0.273375967431695190300000000000,-1.2957018755191996,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,1.00380465774598,-0.0782900000000000000000000000000,2658.90968136261,0.120080000000000000000000000000,0,1
7,86.1154198918481678281980516175,0.0308750000000000000000000000000,1.57348571454994,49.966767856643145,0.515783235056484987200000000000,68.18414098994671,0.179661036622135019300000000000,-45.30195442391041,-1.18324043960094984930000000000,-28.834128206789458,-0.273375967431695190300000000000,-44.106762659340816,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-234.987161338688,-0.0782900000000000000000000000000,208.752706270350,0.120080000000000000000000000000,1,1
8,82.3093852467638367327021786037,0.0308750000000000000000000000000,1.59078757966229,31.27476272554034,0.515783235056484987200000000000,30.76024093414972,0.179661036622135019300000000000,31.252091861492545,-1.18324043960094984930000000000,-63.84675885495046,-0.273375967431695190300000000000,-13.096598458857727,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-2.40732833623547,-0.0782900000000000000000000000000,1823.30074490061,0.120080000000000000000000000000,1,1
9,-6.54478221962744781721140408894,0.0308750000000000000000000000000,3.00485756552898,9.644966329862186,0.515783235056484987200000000000,-13.965760030288536,0.179661036622135019300000000000,14.86795617260293,-1.18324043960094984930000000000,-34.531819094661174,-0.273375967431695190300000000000,33.482091376615074,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-2.75839696013601,-0.0782900000000000000000000000000,603.670413864612,0.120080000000000000000000000000,1,1
10,60.8865339660150727009028882445,0.0308750000000000000000000000000,1.23566336064383,21.801731724981053,0.515783235056484987200000000000,6.832119077663094,0.179661036622135019300000000000,65.80890781702223,-1.18324043960094984930000000000,-86.53046425541005,-0.273375967431695190300000000000,14.854083717603345,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,1.07281725640761,-0.0782900000000000000000000000000,2501.96718195264,0.120080000000000000000000000000,0,1
11,65.9260652058833516059722243952,0.0308750000000000000000000000000,0.562266410927571,38.1636007726222,0.515783235056484987200000000000,45.283579245230015,0.179661036622135019300000000000,-26.212946524918706,-1.18324043960094984930000000000,-28.406416041429367,-0.273375967431695190300000000000,-29.51786348526049,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-95.1372164930413,-0.0782900000000000000000000000000,295.346194868190,0.120080000000000000000000000000,1,1
12,196.422285059601156982316879908,0.0308750000000000000000000000000,8.96204100272605,3.712003496177445,0.515783235056484987200000000000,44.68529708019034,0.179661036622135019300000000000,88.73963353296355,-1.18324043960094984930000000000,-8.944157224204659,-0.273375967431695190300000000000,-74.31751801102502,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,2.72291042042027,-0.0782900000000000000000000000000,4084.80242698154,0.120080000000000000000000000000,0,1
13,-21.1310268185544405980152460592,0.0308750000000000000000000000000,2.97307215186085,6.039939233406756,0.515783235056484987200000000000,-24.82399567351996,0.179661036622135019300000000000,70.45402938159538,-1.18324043960094984930000000000,-95.85326632014096,-0.273375967431695190300000000000,53.84786448614,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,0.307593875787155,-0.0782900000000000000000000000000,1728.25527957482,0.120080000000000000000000000000,0,1
14,39.6090451315563308478834292480,0.0308750000000000000000000000000,0.973138781470364,50.09449432594164,0.515783235056484987200000000000,31.261529988697873,0.179661036622135019300000000000,3.9094059204109186,-1.18324043960094984930000000000,-97.87403949272728,-0.273375967431695190300000000000,15.42448881205749,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-39.3621981195633,-0.0782900000000000000000000000000,966.257139834841,0.120080000000000000000000000000,1,1
15,40.4026251396958903195309154376,0.0308750000000000000000000000000,2.57532897398900,27.254786896742786,0.515783235056484987200000000000,5.989347149717844,0.179661036622135019300000000000,34.56203377433775,-1.18324043960094984930000000000,-73.82792664649801,-0.273375967431695190300000000000,23.667992045360634,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-3.20740672522410,-0.0782900000000000000000000000000,1652.20498183933,0.120080000000000000000000000000,1,1
16,79.8795602100545059511050212882,0.0308750000000000000000000000000,2.35604311533388,33.316132995081944,0.515783235056484987200000000000,55.1393383025312,0.179661036622135019300000000000,-22.374252839102837,-1.18324043960094984930000000000,-18.893064403053273,-0.273375967431695190300000000000,-47.171662359376086,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-53.3297807681247,-0.0782900000000000000000000000000,343.840376242151,0.120080000000000000000000000000,1,1
17,47.1868801223816114702538571442,0.0308750000000000000000000000000,3.15736986264949,12.454432054845952,0.515783235056484987200000000000,-7.949921060072668,0.179661036622135019300000000000,88.36793063679954,-1.18324043960094984930000000000,-95.05519066488424,-0.273375967431695190300000000000,25.108930945461694,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,0.341350839212991,-0.0782900000000000000000000000000,2854.21389381453,0.120080000000000000000000000000,0,1
18,51.8970812104589341356031771713,0.0308750000000000000000000000000,1.94137625879421,6.547451952730739,0.515783235056484987200000000000,20.018366450968927,0.179661036622135019300000000000,12.889569973767038,-1.18324043960094984930000000000,-5.501064071238304,-0.273375967431695190300000000000,-24.561270744693815,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,1.86235575375626,-0.0782900000000000000000000000000,807.917981034607,0.120080000000000000000000000000,0,1
19,172.011698060481474407648878848,0.0308750000000000000000000000000,7.17305908056889,71.54289440085887,0.515783235056484987200000000000,62.37545041839937,0.179661036622135019300000000000,22.364033363139413,-1.18324043960094984930000000000,-95.15068678019061,-0.273375967431695190300000000000,-33.62612663829832,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-23.5676253868749,-0.0782900000000000000000000000000,2887.15693048520,0.120080000000000000000000000000,1,1
20,114.747127370346783262244157686,0.0308750000000000000000000000000,6.88212039635801,1.305430953277309,0.515783235056484987200000000000,27.31850085579815,0.179661036622135019300000000000,84.39920621397704,-1.18324043960094984930000000000,-42.00434546187146,-0.273375967431695190300000000000,-27.53143738959045,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,4.92366614483755,-0.0782900000000000000000000000000,3234.48898582934,0.120080000000000000000000000000,0,1
21,95.9871994541040649438536025701,0.0308750000000000000000000000000,3.00711874886904,30.24057924405099,0.515783235056484987200000000000,19.155988053477884,0.179661036622135019300000000000,48.015460044602094,-1.18324043960094984930000000000,-67.00103848838654,-0.273375967431695190300000000000,-6.423223835854344,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-3.03038689038093,-0.0782900000000000000000000000000,2462.48711814244,0.120080000000000000000000000000,1,1
22,72.2681169899871247384958806328,0.0308750000000000000000000000000,1.72114300100646,15.5820006078184,0.515783235056484987200000000000,15.948190405100405,0.179661036622135019300000000000,47.218476819456754,-1.18324043960094984930000000000,-49.30131655635602,-0.273375967431695190300000000000,-7.302793876327399,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,2.01407020756140,-0.0782900000000000000000000000000,2042.35981879101,0.120080000000000000000000000000,0,1
23,48.1245651605288411272303641066,0.0308750000000000000000000000000,3.95865184049152,3.7855851076825644,0.515783235056484987200000000000,0.18917969911169052,0.179661036622135019300000000000,58.67906564497858,-1.18324043960094984930000000000,-45.95577140918991,-0.273375967431695190300000000000,11.860263326461705,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,2.14757895281179,-0.0782900000000000000000000000000,2109.85352136288,0.120080000000000000000000000000,0,1
24,45.8107787997013498550078300569,0.0308750000000000000000000000000,2.89144874643953,4.943054004518416,0.515783235056484987200000000000,-6.474071128163089,0.179661036622135019300000000000,79.26983550439135,-1.18324043960094984930000000000,-70.57054315705837,-0.273375967431695190300000000000,15.299399746327765,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,0.174221677222695,-0.0782900000000000000000000000000,2528.26361020559,0.120080000000000000000000000000,0,1
25,126.265751610961244010824287852,0.0308750000000000000000000000000,2.84800806781370,66.60554777842421,0.515783235056484987200000000000,76.19624264732224,0.179661036622135019300000000000,-26.65741198517928,-1.18324043960094984930000000000,-63.39221210208185,-0.273375967431695190300000000000,-42.817560386252794,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-64.7548713017822,-0.0782900000000000000000000000000,1087.46013204416,0.120080000000000000000000000000,1,1
26,1.43167032438421581106155113554,0.0308750000000000000000000000000,7.28131131252063,30.41204436196847,0.515783235056484987200000000000,15.62604509599143,0.179661036622135019300000000000,-35.420199448776884,-1.18324043960094984930000000000,-27.982808910425547,-0.273375967431695190300000000000,17.173254866119933,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-515.077861886393,-0.0782900000000000000000000000000,43.9854329909015,0.120080000000000000000000000000,1,1
27,37.4251276895009493326819281075,0.0308750000000000000000000000000,1.45359144602839,19.617353901961195,0.515783235056484987200000000000,-4.16199925674043,0.179661036622135019300000000000,46.986103436105935,-1.18324043960094984930000000000,-69.54127559449189,-0.273375967431695190300000000000,26.562664608063628,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-1.50065484821153,-0.0782900000000000000000000000000,1883.86307624822,0.120080000000000000000000000000,1,1
28,106.445579856081223266922445271,0.0308750000000000000000000000000,1.77995449669454,45.39410359959001,0.515783235056484987200000000000,49.32427016445729,0.179661036622135019300000000000,8.250607209594008,-1.18324043960094984930000000000,-59.88343529043587,-0.273375967431695190300000000000,-28.614545817350063,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-14.8039234420751,-0.0782900000000000000000000000000,1581.90936232181,0.120080000000000000000000000000,1,1
29,142.518882301872473478496038461,0.0308750000000000000000000000000,3.49083200667174,56.08044379201954,0.515783235056484987200000000000,86.79149077053097,0.179661036622135019300000000000,-7.915105493106395,-1.18324043960094984930000000000,-58.48030299324716,-0.273375967431695190300000000000,-61.73676648944439,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-20.4910506277455,-0.0782900000000000000000000000000,1455.38752105226,0.120080000000000000000000000000,1,1
30,110.936169166224496860924665280,0.0308750000000000000000000000000,1.03302712665815,66.60985461575487,0.515783235056484987200000000000,95.33596883533858,0.179661036622135019300000000000,-90.5712560874343,-1.18324043960094984930000000000,-7.840027573672884,-0.273375967431695190300000000000,-74.79018868311809,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-1008.81400640719,-0.0782900000000000000000000000000,107.832167292249,0.120080000000000000000000000000,1,1
31,-0.962490318964635612170649723072,0.0308750000000000000000000000000,0.777423323700998,7.9897671408001685,0.515783235056484987200000000000,-23.409003767241046,0.179661036622135019300000000000,68.95012800200377,-1.18324043960094984930000000000,-86.08010367881546,-0.273375967431695190300000000000,48.74250426248321,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-0.481179919520023,-0.0782900000000000000000000000000,1965.30707891569,0.120080000000000000000000000000,1,1
32,64.6448431291829426547872516071,0.0308750000000000000000000000000,1.11256775412549,27.982041850506562,0.515783235056484987200000000000,40.22242493930338,0.179661036622135019300000000000,-26.081061423149592,-1.18324043960094984930000000000,-5.952832750319843,-0.273375967431695190300000000000,-32.54473550545765,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-69.4673425169282,-0.0782900000000000000000000000000,212.177643336560,0.120080000000000000000000000000,1,1
33,11.4885800243657243459504424189,0.0308750000000000000000000000000,2.00722142634763,18.81871357940814,0.515783235056484987200000000000,8.817207451816785,0.179661036622135019300000000000,21.998050811049154,-1.18324043960094984930000000000,-61.42350926835303,-0.273375967431695190300000000000,19.379675035486542,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-0.448313239676741,-0.0782900000000000000000000000000,873.015500515379,0.120080000000000000000000000000,1,1
34,122.508586413321931907281617580,0.0308750000000000000000000000000,4.74261445909213,15.01561848331167,0.515783235056484987200000000000,39.12646719281523,0.179661036622135019300000000000,64.9761928801195,-1.18324043960094984930000000000,-48.41676730486976,-0.273375967431695190300000000000,-35.25270349415497,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,6.68504642113002,-0.0782900000000000000000000000000,2877.61824707952,0.120080000000000000000000000000,0,1
35,22.2161023910327851258209843460,0.0308750000000000000000000000000,1.43183373742955,29.087953833702187,0.515783235056484987200000000000,18.742504214378954,0.179661036622135019300000000000,-15.91957221468347,-1.18324043960094984930000000000,-36.40203749158072,-0.273375967431695190300000000000,5.435054257280612,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-83.9295425767828,-0.0782900000000000000000000000000,200.236482152421,0.120080000000000000000000000000,1,1
36,35.1645306001426653501121181167,0.0308750000000000000000000000000,2.71330454412503,19.553207500610696,0.515783235056484987200000000000,21.543617925885286,0.179661036622135019300000000000,14.467729435469948,-1.18324043960094984930000000000,-45.40504027013914,-0.273375967431695190300000000000,-6.449409360114515,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-2.47803892940442,-0.0782900000000000000000000000000,795.352656028878,0.120080000000000000000000000000,1,1
37,57.8236806037958207063060920129,0.0308750000000000000000000000000,1.81808235391651,23.685779371586733,0.515783235056484987200000000000,38.088124293959766,0.179661036622135019300000000000,-25.949231109663913,-1.18324043960094984930000000000,-0.5288011319855599,-0.273375967431695190300000000000,-37.244143118824425,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-122.633745469427,-0.0782900000000000000000000000000,97.8461468293191,0.120080000000000000000000000000,1,1
38,0.428091264842264053663449003932,0.0308750000000000000000000000000,0.775198271697251,26.46241017553521,0.515783235056484987200000000000,-11.79761362556107,0.179661036622135019300000000000,39.66211588715217,-1.18324043960094984930000000000,-94.71427558150833,-0.273375967431695190300000000000,50.309840065615106,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-6.28499859226030,-0.0782900000000000000000000000000,1428.36287683673,0.120080000000000000000000000000,1,1
39,31.2852332821823973974480642834,0.0308750000000000000000000000000,0.952068748271906,16.292993717757454,0.515783235056484987200000000000,-8.896416073317084,0.179661036622135019300000000000,77.56450561675774,-1.18324043960094984930000000000,-99.92772953165586,-0.273375967431695190300000000000,35.734549009697076,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,0.925824270684157,-0.0782900000000000000000000000000,2507.85610138375,0.120080000000000000000000000000,0,1
40,97.7059478610362893896220113112,0.0308750000000000000000000000000,2.74807626029828,44.419208273057734,0.515783235056484987200000000000,34.97446633284136,0.179661036622135019300000000000,35.37031554162249,-1.18324043960094984930000000000,-88.04074455145667,-0.273375967431695190300000000000,-11.116918114987257,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,-9.26864173855084,-0.0782900000000000000000000000000,2190.20479191810,0.120080000000000000000000000000,1,1
41,74.3988773470251146449648993454,0.0308750000000000000000000000000,1.54767537103055,20.824268488737815,0.515783235056484987200000000000,9.450473209370841,0.179661036622135019300000000000,68.86593126943302,-1.18324043960094984930000000000,-80.83318211022069,-0.273375967431695190300000000000,9.287344422655025,0.300570940970011374900000000000,0.857578455874895818000000000000,2.05828137239989107230000000000,1.69077607136559,-0.0782900000000000000000000000000,2715.46840718217,0.120080000000000000000000000000,0,1
