comp_1,comp_2,comp_3
-0.27136301929334167,-2.3633784571268195,-1.9261431556706616
-1.53193001053478,-1.270375673657756,-2.616971566041415
-2.103060045377711,1.9409605180939251,0.18600467879675694
-3.6487002292705317,-0.1552266077314408,2.2336333242701576
0.8136214355633257,0.01797166459580153,-0.3038128739170227
1.84197416611311,-1.332444228638627,1.3322206330175081
1.5100598391664162,-0.17961293844888393,-0.5264557705453546
0.5673247649002798,-0.952518212086856,-1.6878996054471085
1.897142234393958,-2.9773366355332453,0.848734405761867
1.7568989918005364,1.0723103419899802,-0.9627512984542295
0.7430054051391832,0.5762809092206921,-0.3754745238283616
1.0989554428329067,-0.4323847144440012,0.0664802813433888
-1.7456037819188466,0.9490329278801136,1.175130763298925
-3.690696397671484,1.6470837871806812,-1.7353450361627967
0.40653133400710056,0.9045565628486459,1.5981064445880941
-4.525483909081,-4.238257163788863,-0.26119585561617487
1.7208900236591202,1.5070287603405748,-0.4410788181687657
0.26115097013711963,-0.18187528091339494,1.7487880645785707
-0.06196285815719326,-1.4712836730543088,-1.2346493188700522
-1.4507950188259149,1.7008570934981488,-0.05218547212275778
-2.266963772543152,1.2829573743650173,1.2048060857859808
-0.5564387783274528,1.7142604708719025,-0.4423634768468643
0.5948756651380522,0.5787358762322263,-0.22531472498567537
-1.6364091780906143,-2.8404443665692365,-0.30871372348181003
0.01808770888280254,1.4517834297996415,-0.1282107216055806
0.6023646240982021,-2.2264702004404793,-2.3570449782496636
0.47755159093725597,-1.4662816389730613,-1.632158933417285
-2.6585705149838272,-0.7742742260248603,3.320634985366538
1.5067385988949422,-0.5771472350148142,0.7705783194689427
-0.09515756654741635,-1.8739481652886065,-2.2107394157099622
-0.5704469707744722,0.02041699839990093,2.8225486872343057
1.422949038372993,-1.1210898405914222,-0.870077118563614
-1.7682431221673358,1.6247786477364425,-1.768707547995019
2.605998137858793,-0.6508937538590539,-0.49864579185311625
-0.38961091960090694,-0.8793033734713355,2.4070571401584298
0.6766065438027534,-3.7649460304173874,-1.9070519241104404
1.0372484955851589,-0.11803906122229842,-0.5459166019626684
-0.4217663639807445,1.5583427657932665,0.34778380958027116
0.6531401069515997,-1.7218052343028771,-0.20106844265078894
2.1532260054355294,-2.079520009128294,2.1507399877744353
2.2996246273468564,-0.3832536657096349,-0.4351148074094817
-1.737371795103625,-0.49541360723951106,0.6209308685455129
-2.00411255587693,0.2830111387349797,1.464494273842734
-1.4290360838565088,0.799648368811507,1.2794362852913606
-0.9583827314930746,0.40644284984747436,-0.2809173280757161
-1.4677900861000381,1.1406863703402221,-1.6044334552320625
0.7979156025750263,-1.2419951049461009,-0.6480530500024443
-3.3963750878149144,1.544960038383734,2.292427296706511
-1.1006644792406708,1.1561582629225153,2.246902384955903
1.1114400863514322,-2.677615308010446,-2.416754869306208
0.36055401677394144,0.36613339284236146,-0.9528276113794918
0.48476231028881483,0.38247505554159217,0.7472955552359044
0.8360813697743742,-0.8257036123448322,0.36489649462495555
0.7150827704679792,-0.07135338381447874,-0.10116434960036556
0.13986540650213547,-0.4237143455609461,2.229460741559613
-3.2194427659008844,1.1817281197960252,1.7457919498803005
0.9556740193317809,-0.7225326942001116,-0.17652884577935515
1.4255504188726493,-2.389895617200295,1.3142190846421897
0.33284390522642493,-1.1732844071749255,-0.9672479518131879
1.5420638132663314,-2.8317671253123384,1.1223243700574195
0.8390132332525487,-0.3422322896146947,0.5755351625214671
-3.1679484854911597,1.5411435914850573,-1.6150165907705374
0.874455532846216,1.1582359477703785,-0.7315375269383878
1.307273072055924,-3.135046488011643,-1.1543065836508457
-2.4150327517329657,-1.5076832476015958,0.4428337842797705
-1.7809432900765534,0.7871908929866116,-1.1773643331089039
0.5007229104143871,-0.9668072568786913,-0.41277152592713606
-1.9357005792609787,-0.1038617762380642,2.425671541788643
1.5930126111493714,-1.813779160801879,-0.6303227837360081
0.506765566910996,2.2373722354903456,-0.5577613575086833
-1.1426246260424855,0.0435665514768764,0.9813289766782365
-3.4338025564721275,2.75444271844729,0.0880377345821223
-2.8255900948241646,1.5023129840851477,-1.2037763052833559
1.3604691431589806,0.8217188223826083,-0.6360235628327986
1.2716122004547505,-0.3471447509849572,-0.855519148599552
0.23866981955823321,0.1548737431661048,0.08075972747559117
-0.5840076664780394,-2.486784333428488,2.2324944444452317
1.6779459598857993,0.019889651586587266,-2.786454795825546
-2.7997269883912597,-0.348650278462612,2.3061916526295576
-1.8064689312696196,2.0266122083835265,0.5602244214005605
2.2248669721590084,0.041199263842443004,-1.56922365049473
0.8555571813655153,0.09443754537570127,-2.1193056240825654
1.5514950547642903,-0.33614940455165054,-0.12125913216569108
-2.690703693739489,1.5477107831037713,-0.7046317718639502
-0.9386758999877506,0.920488864195878,-0.725138505802842
-1.538837011136624,1.0465632180241091,1.1795892126590641
-2.431439826159447,-3.539922615526976,0.07934075179435011
-1.166585767604123,1.6316847795973783,-2.167902748799394
1.0677066268850557,-2.8449047230911604,1.0439350190736565
1.4620451653006243,0.24150243712349245,-1.0314247363981883
-3.4442336221549095,1.1010713253656326,1.3275032622656198
0.022585635384898346,0.8427810549809966,0.6846990226603736
-1.944274781303163,0.27796062750894324,1.9163026246544612
-2.091538949670134,0.0728241281638252,2.03727694334331
1.4972929309868706,-2.693637235443806,0.6538489792095097
1.2938376802624747,-2.464967495044048,0.04795278437013911
0.24539875682059553,-1.1573725898376537,-0.7647451588462365
0.7871964728603154,0.6329046902126301,-1.0171086150710722
-0.5573175893642948,1.4072310500394618,-1.9980937546977882
1.9971130407508322,-1.12273170617116,1.4199999416238973
2.802081868946606,-0.24814627546370438,0.6199044600862933
1.389407117987266,-0.22171471299093443,-0.15792976975458017
1.6143488141302687,0.8597352523690652,-0.975124848448495
2.5027780695040085,0.6683665023070335,-0.9061497369713785
-0.5428466027674067,-1.512831922438882,0.5588609501346699
-1.1078182911165977,1.1076337315785565,-0.2983141974155876
-1.1038684763688391,1.4598111894020542,-1.7522933871459951
-0.6230249366356078,0.11107203896773374,1.6667642664542974
-2.1527035879735044,0.8477549501173205,2.1128587046920155
-1.5025684334569607,2.909585692955264,-0.9775948206305352
-1.7941099448151636,2.0432406420765803,-1.4337729382621416
-1.5599318118184475,0.4090332803846501,1.1243748166312886
-1.5750361896209604,1.6857355521588557,0.11853769203027803
1.5367985635318304,-0.1366674786235107,-0.5290191852562839
2.1519477273318057,-3.2487851742035607,-0.20116654047196056
0.9358791072200515,-0.7590889542555197,-0.8081879426355936
-2.213743253649015,0.5240361347223442,3.119631179655459
-1.2223429929838283,1.6723502903539762,0.7493740632646071
-0.914745100036162,0.6737510464541561,1.5024236995288016
1.0925714690747288,-0.805936460939084,0.7299603408109319
-3.7891638829348513,-0.2357180945232061,2.5636190776354697
-0.480339992473552,0.17249502796857488,-0.40481895060752326
0.015820581151871616,-1.6250907885213124,-2.6617620417893804
1.128691845505926,1.1819654052660773,-1.5614470863312642
-1.2953742258208487,1.3687935973065677,0.6691591171943791
0.5339264848618612,-1.7721391412632266,-0.46681426355746725
2.2579246153880006,0.3980970861380785,-0.38774254081756937
1.2176167064421337,1.947898625388962,-0.8043754153790561
1.7048898945524127,-0.5801139939992065,-1.0946404328045847
0.40564450390501516,-0.48270618730950443,0.09766719982008146
-4.163102115356626,0.5482552876413582,0.9018334734778459
1.0362985728928646,1.3604901320274854,-1.0630200661998497
0.3812052599721441,0.6736049311574877,0.9077250221574578
-1.4345365064335023,1.5288563936414494,1.2349010097427298
1.834504123065283,0.0406324083220568,-1.86627126460143
-0.713166200196722,1.4762446249939827,-0.7972371128283788
-1.5275201483301133,-2.998445951163471,-0.5469071865812015
-1.3304992587615116,2.3130703311140306,-1.3346063712319562
-0.962224664103373,-1.4369533763484006,-1.4207079007861563
-0.42259504531614556,2.0512448661633402,0.20625691631271295
1.3210479495761198,0.9914929464013739,0.43405513747783525
-1.097762667436025,1.462255957688232,-1.4961256048632954
0.9068157256697424,0.11065760918972173,0.8461698116909367
1.4099829935001458,-0.8291429635781851,1.4517006581751328
1.098242679475945,-0.8448036534485042,-0.7523226204000374
-1.463930510586125,1.433528836117911,1.187843550157621
1.3746938972467115,-0.4136699347085126,1.0438144261232531
-2.893558829710347,2.2682660967894552,-0.20390217129303562
-1.561138560511202,-0.5284911526563516,1.6098906809646865
-2.8013331322213118,3.1602901318664127,0.5187152025148787
1.1852286759916941,-2.172060596278259,0.6188102182004284
-1.793400237753321,1.7265651848055674,-0.49267763430715894
0.6018998755375434,-2.023851406309688,-2.3704901305731867
-1.4843553495329658,1.3848423459355428,0.13915665321052814
-1.6039380001721435,-0.20596726885590086,-0.12597266618435063
1.560290638859523,-0.16982765531518876,0.6494534193308817
1.4826011474760048,-1.8349310729309332,-1.2139666048601592
-2.3378490683526856,1.4949533813152118,-0.037530902756841476
1.057837014198276,-0.4408728191716311,0.7759874601654803
-1.3790664827039891,1.2695034668524736,1.0744776814505783
-0.7693742029784928,0.9237980482760235,2.476611735479914
-0.2655915747056502,0.14528463159241659,0.8040229193467691
-1.1814360246783666,-1.156825172882,-2.0522777253877633
2.45688474100496,-2.164428079117958,1.2872804834899556
-1.5742115591506114,2.4058701812546968,-0.6776657567055239
-0.4917083325676863,0.5866764355472459,-1.2147087516952273
1.392187326336274,-0.16655883302555996,1.38540207779272
1.1294960707710993,-0.2675122095381728,-2.3154392242099755
2.3178157225390663,1.0272090434286831,-0.69461577851635
2.2284300901904532,-1.0771717382581636,-1.8115269794199957
0.2794762734613987,1.6756901737071197,0.37307783394558564
1.0941581405474576,0.4327007664258131,-1.0367995147647493
1.8870473049512586,-0.4353143554309238,-0.5237309601649346
1.4051252535503758,-0.015419800770758305,0.10507011592240471
-0.9198041377651109,1.6703440252886343,-0.6515417040132686
1.114909298640852,-0.9188209549594483,-3.660864184801738
0.12170353422188732,2.338438455152342,-0.9447041239438576
-4.847576376696031,0.9970350586801299,-0.9001069330596492
-2.8791476163543828,1.6757873574454525,0.620207800079778
-1.2903491428899843,0.35178832416705785,0.38095169896286096
-0.06291219065757314,-3.1319387743730176,1.3732574321491213
0.5354339977432773,0.6410504590685144,-0.26965771857100584
1.48447963017439,-0.4957758795238284,-0.7192272705032065
-1.8455806394064613,2.144762114603391,-1.2608624396997543
0.0348347882266871,0.9812233383115484,-0.9364730954684171
-0.7103569676131474,-0.12593148789896352,1.8442140098518434
-3.8827728803158315,0.8708254359076849,0.042738498265343025
0.12151306139788867,0.4733541664628818,0.5965010651164796
1.0517928598861939,0.1563691749639122,-1.8988957409629599
-2.9865454536548754,1.2288617915438607,1.1800803699298652
1.835115603111998,-3.3537081424661315,0.8261249155461745
-2.2069615463023164,1.45578702344112,-0.32397068594198464
0.41023513479517487,0.035127232050836496,-0.08662901617962801
-1.6833627709830559,1.0185683903815963,0.03954526530415187
1.9919321694355836,-0.6322347004339715,0.5470543987465593
2.4507119010034555,-0.260612676069611,-0.9522590899235174
-2.004889403750525,2.126981038482196,-1.390097513341229
1.6404022488229293,0.5476515990401698,-0.628291752355542
-0.07444899008169924,-0.17895647434807552,-1.3577208413121185
0.015006923244726795,0.11295105807198201,1.5461692474212985
-0.5593676363901892,1.3505049975720944,-1.052460619224151
1.5023920811502178,1.759797666857654,-0.8186648734998365
-3.2965784482017666,0.5844342842304152,3.454527227437108
2.1237001482905544,-0.6629678254352808,-0.7088372097970329
-0.11222881752756321,-0.5008063813346922,0.427825397439161
2.4414528052710645,-2.3461885923191956,0.21269715320391736
-3.1525663592840503,2.132632231634895,-1.0179765280050268
-0.43212639481836246,2.1822269307157134,0.10068804575233013
