,V,V_O,fitness,AH3,AH3_O,AF3,AF3_O,AF5,AF5_O,A3N3,A3N3_O,AD5,AD5_O,s,tau,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,-1.37652510612926586855863051273,0.00100960000000000000000000000000,0.000401799666633758,2.3464211546856575,0.251522518971503520600000000000,-31.82176599416458,0.441437909871478741200000000000,-18.841366494009534,-0.209621528165827765400000000000,-22.400038382269344,-1.54019420307501716080000000000,29.640535316409512,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-1.46537239823035,-0.000269460000000000000000000000000,0.0192979455962561,0.000978460000000000000000000000000,1,1
1,-1.10605612731818833571118229636,0.00100960000000000000000000000000,0.00330741257093976,7.880872432790113,0.251522518971503520600000000000,-83.97578063133513,0.441437909871478741200000000000,79.50818036119657,-0.209621528165827765400000000000,-77.57205898535764,-1.54019420307501716080000000000,62.48086325512028,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-0.0708892838675478,-0.000269460000000000000000000000000,3.85293239511465,0.000978460000000000000000000000000,1,1
2,-0.853809917094093145409389598444,0.00100960000000000000000000000000,0.00389698434535279,10.092833318854005,0.251522518971503520600000000000,-44.466282069100416,0.441437909871478741200000000000,-2.956953503274292,-0.209621528165827765400000000000,-60.3587529758586,-1.54019420307501716080000000000,45.638936026431935,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-0.342348825518740,-0.000269460000000000000000000000000,1.23300355460478,0.000978460000000000000000000000000,1,1
3,-2.01398532031921991096170803496,0.00100960000000000000000000000000,0.00311222951196647,6.619443286886465,0.251522518971503520600000000000,-53.229898031120904,0.441437909871478741200000000000,-27.584987381338323,-0.209621528165827765400000000000,-49.08708811269308,-1.54019420307501716080000000000,53.14207831403942,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-1.67763391036566,-0.000269460000000000000000000000000,0.111815633901255,0.000978460000000000000000000000000,1,1
4,-2.60670842778947828693369003888,0.00100960000000000000000000000000,0.0127203173592760,-0.7274829405833145,0.251522518971503520600000000000,-58.244114312040175,0.441437909871478741200000000000,11.081880977518807,-0.209621528165827765400000000000,-32.709790556377044,-1.54019420307501716080000000000,53.189154217722574,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-1.54533128011546,-0.000269460000000000000000000000000,0.0197707782891169,0.000978460000000000000000000000000,1,1
5,-1.53931370099071063594530474826,0.00100960000000000000000000000000,0.00227197624829012,11.207271241422418,0.251522518971503520600000000000,-57.032852680128364,0.441437909871478741200000000000,32.99950742953274,-0.209621528165827765400000000000,-89.63129947395042,-1.54019420307501716080000000000,60.48273055638202,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-0.268928333393259,-0.000269460000000000000000000000000,1.78306981887409,0.000978460000000000000000000000000,1,1
6,-1.55059066210886809805693460892,0.00100960000000000000000000000000,0.00532157225633633,11.172457261708544,0.251522518971503520600000000000,-11.891142388047456,0.441437909871478741200000000000,-14.06551321470593,-0.209621528165827765400000000000,-79.33233107341097,-1.54019420307501716080000000000,43.74865898254646,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-1.20570441115954,-0.000269460000000000000000000000000,0.393789375952663,0.000978460000000000000000000000000,1,1
7,-2.09743395912891138747963496623,0.00100960000000000000000000000000,0.00987865575063580,1.8250960229095483,0.251522518971503520600000000000,-88.41105686803334,0.441437909871478741200000000000,31.207429934194494,-0.209621528165827765400000000000,-40.79295777182126,-1.54019420307501716080000000000,63.13054219905749,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-0.0197984150006545,-0.000269460000000000000000000000000,0.574211161230330,0.000978460000000000000000000000000,1,1
8,-2.61733293637235733764319407741,0.00100960000000000000000000000000,0.00252588898073891,11.934555416684844,0.251522518971503520600000000000,-63.23184570200118,0.441437909871478741200000000000,-34.72852299567744,-0.209621528165827765400000000000,-83.6480662491821,-1.54019420307501716080000000000,72.23834675778158,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-2.10040505931387,-0.000269460000000000000000000000000,0.283286715666814,0.000978460000000000000000000000000,1,1
9,-1.74405701381474702829483355488,0.00100960000000000000000000000000,0.00598217673433672,-2.651546037606309,0.251522518971503520600000000000,-75.71517312925424,0.441437909871478741200000000000,71.30876891958042,-0.209621528165827765400000000000,-28.405953691089806,-1.54019420307501716080000000000,46.516333100672426,0.634456880495708604200000000000,2.54447469486065261100000000000,5.50255507518855876940000000000,-0.0298317289211320,-0.000269460000000000000000000000000,1.48673715423137,0.000978460000000000000000000000000,1,1
