,V,V_O,fitness,AH3,AH3_O,AF3,AF3_O,AF5,AF5_O,A3N3,A3N3_O,s,tau,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,0.504839935604032728929734096479,0.00245030000000000000000000000000,0.134612336991805,16.064806410589398,0.0363952882238122002000000000000,46.12409018894982,0.116022371449198914700000000000,1.5601373402225391,-0.135655158703466212000000000000,-53.5506939395198,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.463053409635048,-0.00684480000000000000000000000000,3.64289978823212,0.00457890000000000000000000000000,0,1
1,0.449980710453105281919426343018,0.00245030000000000000000000000000,0.836764649421812,14.481166498679812,0.0363952882238122002000000000000,62.55653153705313,0.116022371449198914700000000000,13.294662545954594,-0.135655158703466212000000000000,-65.08122992926985,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,2.46860166260094,-0.00684480000000000000000000000000,4.97714312789326,0.00457890000000000000000000000000,0,1
2,0.193117707432976496059813381856,0.00245030000000000000000000000000,0.762114516957144,7.518494013650383,0.0363952882238122002000000000000,25.676239100990884,0.116022371449198914700000000000,34.03630613297119,-0.135655158703466212000000000000,-45.93525130506764,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.987902522873751,-0.00684480000000000000000000000000,9.15747507061509,0.00457890000000000000000000000000,0,1
3,0.0270552605329603186144204392317,0.00245030000000000000000000000000,0.925140838332141,11.45392015006783,0.0363952882238122002000000000000,34.62966924729008,0.116022371449198914700000000000,36.72907743000985,-0.135655158703466212000000000000,-60.86513429812166,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,1.24021628257956,-0.00684480000000000000000000000000,9.29837059833396,0.00457890000000000000000000000000,0,1
4,0.658694953461532782163682061378,0.00245030000000000000000000000000,0.438235963393745,19.495656851924096,0.0363952882238122002000000000000,66.39045414982903,0.116022371449198914700000000000,7.984741826776769,-0.135655158703466212000000000000,-73.16226928786314,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,2.03194881701775,-0.00684480000000000000000000000000,5.03950934825639,0.00457890000000000000000000000000,0,1
5,0.00434669345960577030439595617208,0.00245030000000000000000000000000,0.809684497423668,14.319320024354695,0.0363952882238122002000000000000,62.74725587209352,0.116022371449198914700000000000,23.995844408401922,-0.135655158703466212000000000000,-73.3677746277688,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,2.47428244832634,-0.00684480000000000000000000000000,5.94409105241952,0.00457890000000000000000000000000,0,1
6,0.308126404446979017393116230371,0.00245030000000000000000000000000,0.0712295481262136,14.21843687884568,0.0363952882238122002000000000000,39.01556843479992,0.116022371449198914700000000000,2.5221077028931234,-0.135655158703466212000000000000,-47.952565935110655,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.140137400694251,-0.00684480000000000000000000000000,3.18233811902297,0.00457890000000000000000000000000,0,1
7,0.206026826430014352928625641308,0.00245030000000000000000000000000,0.737617719979767,23.905219891750676,0.0363952882238122002000000000000,67.0994679307876,0.116022371449198914700000000000,25.918722435790144,-0.135655158703466212000000000000,-95.26472467455862,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,1.57920052276714,-0.00684480000000000000000000000000,8.24496600917606,0.00457890000000000000000000000000,0,1
8,0.626978128811981607910205653583,0.00245030000000000000000000000000,0.311443542344928,12.419883754741988,0.0363952882238122002000000000000,27.823554338890432,0.116022371449198914700000000000,1.6404076692723777,-0.135655158703466212000000000000,-36.51627830577806,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,-0.0107228409797935,-0.00684480000000000000000000000000,3.87402233352151,0.00457890000000000000000000000000,1,1
9,0.500075669184385918239822746203,0.00245030000000000000000000000000,1.07087093776450,18.26643490685794,0.0363952882238122002000000000000,44.9786681616101,0.116022371449198914700000000000,-0.2824163685170902,-0.135655158703466212000000000000,-56.55635389065723,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,-0.507633782253778,-0.00684480000000000000000000000000,4.09543863308176,0.00457890000000000000000000000000,1,1
10,0.523561645164363957217420333789,0.00245030000000000000000000000000,0.545206711117682,18.5013880265181,0.0363952882238122002000000000000,42.07940200403732,0.116022371449198914700000000000,15.477556277816774,-0.135655158703466212000000000000,-64.33769515389235,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.429230401590392,-0.00684480000000000000000000000000,7.02440823402690,0.00457890000000000000000000000000,0,1
11,-0.183192038086930834947237568100,0.00245030000000000000000000000000,0.724572813171119,10.349229787223877,0.0363952882238122002000000000000,41.88874472433815,0.116022371449198914700000000000,23.830264323154694,-0.135655158703466212000000000000,-56.05014198675812,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,1.64438277787920,-0.00684480000000000000000000000000,5.20395545696309,0.00457890000000000000000000000000,0,1
12,0.927487443343580250858865509966,0.00245030000000000000000000000000,0.458653728870518,8.538947680290491,0.0363952882238122002000000000000,20.723727179552583,0.116022371449198914700000000000,-6.179926793226471,-0.135655158703466212000000000000,-18.95656365432123,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.153935807350800,-0.00684480000000000000000000000000,2.62918062436714,0.00457890000000000000000000000000,0,1
13,-0.00142029292971529608857835723653,0.00245030000000000000000000000000,0.161750853788171,8.708794633670422,0.0363952882238122002000000000000,31.282681342496375,0.116022371449198914700000000000,6.970333696225424,-0.135655158703466212000000000000,-37.05538514942405,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.990190117888560,-0.00684480000000000000000000000000,1.96034190563440,0.00457890000000000000000000000000,0,1
14,0.0265654953871249287527382555046,0.00245030000000000000000000000000,0.308748501579977,15.498909195111054,0.0363952882238122002000000000000,46.8364229832863,0.116022371449198914700000000000,8.665724482143247,-0.135655158703466212000000000000,-59.42340729999276,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.673343437581466,-0.00684480000000000000000000000000,3.41504139352077,0.00457890000000000000000000000000,0,1
15,0.756473128225605181241049588091,0.00245030000000000000000000000000,2.53218981440009,10.6445036912789,0.0363952882238122002000000000000,60.05737220512276,0.116022371449198914700000000000,24.939084527861027,-0.135655158703466212000000000000,-60.70080783622996,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,2.22713457775543,-0.00684480000000000000000000000000,9.14924196662828,0.00457890000000000000000000000000,0,1
16,0.194982032811247232212290699286,0.00245030000000000000000000000000,0.269250730764463,1.0283370794086153,0.0363952882238122002000000000000,7.31518934783611,0.116022371449198914700000000000,-4.477182258925637,-0.135655158703466212000000000000,-2.043408279833642,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,-0.427045407454764,-0.00684480000000000000000000000000,0.344097405796262,0.00457890000000000000000000000000,1,1
17,0.166012124232333372164485340676,0.00245030000000000000000000000000,0.678750744225890,-0.519610306601308,0.0363952882238122002000000000000,3.435832188025813,0.116022371449198914700000000000,11.599553936905409,-0.135655158703466212000000000000,-6.132558963475049,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.0909548093029564,-0.00684480000000000000000000000000,3.53401440152610,0.00457890000000000000000000000000,0,1
18,0.459646970916375293341440445032,0.00245030000000000000000000000000,1.97346412392117,2.6325559580836995,0.0363952882238122002000000000000,30.353662752807224,0.116022371449198914700000000000,36.00885725650281,-0.135655158703466212000000000000,-37.6530312237798,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,1.01955816739890,-0.00684480000000000000000000000000,10.8008254773111,0.00457890000000000000000000000000,0,1
19,1.29189886029746667522623282825,0.00245030000000000000000000000000,0.878218972326391,18.612249664233516,0.0363952882238122002000000000000,47.86164856959013,0.116022371449198914700000000000,-6.26486038317428,-0.135655158703466212000000000000,-50.80656644943876,-0.0426965493244937991000000000000,1.78545244550527416860000000000,2.07263200533427318220000000000,0.284462697458807,-0.00684480000000000000000000000000,4.92044901818608,0.00457890000000000000000000000000,0,1
