,V,fitness,V_O,s,tau,AF3,AF3_O,AH3,AH3_O,A3N3,A3N3_O,AF5,AF5_O,AD5,AD5_O,lambda1,lambda1_O,lambda2,lambda2_O,taquiónico,taquiónico_O
0,0.09278476083486362,0.0032358205003416712,-1.54e-06,1.600149459561681,3.485910062937601,-29.16494984053087,1.0052136313683062,1.460812561470509,0.12067054082980143,-39.913414195461414,-1.1573229341274334,48.73983539456241,0.6295741068180681,30.99697005886767,0.2719344611720337,-0.027384624869370315,0.00015748,0.027723596448269563,0.00081957,1,0.0
1,0.6936562448777381,0.059875921713670156,-1.54e-06,1.600149459561681,3.485910062937601,-79.61177265057502,1.0052136313683062,8.199496864738013,0.12067054082980143,-83.35685969132304,-1.1573229341274334,34.09902412508923,0.6295741068180681,94.57500996980714,0.2719344611720337,-0.07375422461228694,0.00015748,0.0772481127279608,0.00081957,1,0.0
2,0.001621350569696034,0.03215332756714615,-1.54e-06,1.600149459561681,3.485910062937601,84.11242769715923,1.0052136313683062,24.07929581652492,0.12067054082980143,-79.22680696153644,-1.1573229341274334,46.55727395631359,0.6295741068180681,-17.04382300522284,0.2719344611720337,0.3633033997803161,0.00015748,0.8000598467939835,0.00081957,0,0.0
3,0.002638850671544457,0.027920276802580524,-1.54e-06,1.600149459561681,3.485910062937601,80.63080262333075,1.0052136313683062,27.84219193820547,0.12067054082980143,-98.30633085947719,-1.1573229341274334,60.33914956433704,0.6295741068180681,-9.371825221826613,0.2719344611720337,0.3589669732218167,0.00015748,0.8335319895334788,0.00081957,0,0.0
4,0.004232072006112753,0.038423475836373684,-1.54e-06,1.600149459561681,3.485910062937601,68.5911725312819,1.0052136313683062,19.4990816591376,0.12067054082980143,-70.39327622010943,-1.1573229341274334,61.73971848192271,0.6295741068180681,-14.36721993325505,0.2719344611720337,0.4078737743505708,0.00015748,0.6492680652785726,0.00081957,0,0.0
5,0.00018196260064073932,0.03234951074489829,-1.54e-06,1.600149459561681,3.485910062937601,87.71641413319725,1.0052136313683062,24.659839490342073,0.12067054082980143,-73.62271873776893,-1.1573229341274334,37.64746258994902,0.6295741068180681,-21.305659933131658,0.2719344611720337,0.36467200357151286,0.00015748,0.7952964104614427,0.00081957,0,0.0
6,0.24045958425620176,0.010851435588286738,-1.54e-06,1.600149459561681,3.485910062937601,-39.61071630598322,1.0052136313683062,4.612947684513186,0.12067054082980143,-56.243500840101795,-1.1573229341274334,39.665821510445575,0.6295741068180681,49.06822442806348,0.2719344611720337,-0.04955820740992134,0.00015748,0.05092792943998531,0.00081957,1,0.0
7,0.0021385111277494318,0.027195034712698896,-1.54e-06,1.600149459561681,3.485910062937601,85.64340104907184,1.0052136313683062,28.73558580978666,0.12067054082980143,-98.3753288136732,-1.1573229341274334,54.534196278270585,0.6295741068180681,-11.302133695379595,0.2719344611720337,0.350474352794665,0.00015748,0.8717012483448057,0.00081957,0,0.0
8,0.014386390182710956,0.001444352787259451,-1.54e-06,1.600149459561681,3.485910062937601,-12.272235962582744,1.0052136313683062,1.9082836528902476,0.12067054082980143,-24.056526413300244,-1.1573229341274334,25.7060681338354,0.6295741068180681,14.842797390384844,0.2719344611720337,-0.02220918548502868,0.00015748,0.022770510516323606,0.00081957,1,0.0
9,0.0147522161175766,0.06598999711107706,-1.54e-06,1.600149459561681,3.485910062937601,99.13531988919287,1.0052136313683062,14.757196289595761,0.12067054082980143,-0.09318534848819837,-1.1573229341274334,-15.317368329060596,0.6295741068180681,-54.510116045865196,0.2719344611720337,0.43026107248271206,0.00015748,0.6100849664631456,0.00081957,0,0.0
10,0.11883922758118765,0.006271286865781524,-1.54e-06,1.600149459561681,3.485910062937601,-45.56236513522275,1.0052136313683062,4.384586485238659,0.12067054082980143,-73.57379469767355,-1.1573229341274334,81.2898762554124,0.6295741068180681,51.9969623483065,0.2719344611720337,-0.044468301620148705,0.00015748,0.04532908043877679,0.00081957,1,0.0
11,0.13240049589102582,0.008965935724139791,-1.54e-06,1.600149459561681,3.485910062937601,-39.579555383474045,1.0052136313683062,1.7542621997217225,0.12067054082980143,-57.24447663273891,-1.1573229341274334,64.98292817259602,0.6295741068180681,44.81056940589422,0.2719344611720337,0.0012153874019981696,0.00015748,0.0029026563577812243,0.00081957,0,0.0
12,0.13632149616809838,0.015316008168209123,-1.54e-06,1.600149459561681,3.485910062937601,-30.44168101402095,1.0052136313683062,5.425496897298786,0.12067054082980143,-55.9375744039693,-1.1573229341274334,42.77011897457046,0.6295741068180681,40.50573918653741,0.2719344611720337,-0.062257353724014766,0.00015748,0.07269599080225854,0.00081957,1,0.0
13,0.3312707493429988,0.0312485330632037,-1.54e-06,1.600149459561681,3.485910062937601,-54.168900530218934,1.0052136313683062,0.7838662404125221,0.12067054082980143,-49.54159447903082,-1.1573229341274334,55.888406350712636,0.6295741068180681,54.296069752143545,0.2719344611720337,-0.07337483538286532,0.00015748,0.07362248724352974,0.00081957,1,0.0
14,0.009810159879725375,0.025019917574661876,-1.54e-06,1.600149459561681,3.485910062937601,-39.79020531369079,1.0052136313683062,-2.0558291867235643,0.12067054082980143,-50.245782281360825,-1.1573229341274334,93.91093594734554,0.6295741068180681,35.147963856376876,0.2719344611720337,-0.09980831381724228,0.00015748,0.10084275136380752,0.00081957,1,0.0
15,0.06985030658056443,0.0040451620101008175,-1.54e-06,1.600149459561681,3.485910062937601,-11.534091926827928,1.0052136313683062,1.7801959575028108,0.12067054082980143,-19.95103507776534,-1.1573229341274334,10.964098187180216,0.6295741068180681,16.344587575765043,0.2719344611720337,-0.03445617071414648,0.00015748,0.03390042756715778,0.00081957,1,0.0
16,0.11043539804356282,0.004557472623425111,-1.54e-06,1.600149459561681,3.485910062937601,-39.751937326053536,1.0052136313683062,2.5800713285648262,0.12067054082980143,-59.53812528859993,-1.1573229341274334,69.72200333171295,0.6295741068180681,43.99079666506342,0.2719344611720337,-0.025723356285639137,0.00015748,0.026565919071502558,0.00081957,1,0.0
17,0.729798916041195,0.20223733261771273,-1.54e-06,1.600149459561681,3.485910062937601,99.99833783476274,1.0052136313683062,43.29095134183832,0.12067054082980143,-93.51738694450792,-1.1573229341274334,-69.7439110503403,0.6295741068180681,8.586483589839112,0.2719344611720337,0.3293229414110055,0.00015748,1.2404055677539658,0.00081957,0,0.0
18,0.29950627288323584,0.013315176141058413,-1.54e-06,1.600149459561681,3.485910062937601,-57.422992062528294,1.0052136313683062,4.355587258162559,0.12067054082980143,-73.3415567627911,-1.1573229341274334,69.2382114127291,0.6295741068180681,64.4203372080861,0.2719344611720337,-0.04138247259861116,0.00015748,0.04126381688044139,0.00081957,1,0.0
19,0.006422759564505887,0.027916405788667185,-1.54e-06,1.600149459561681,3.485910062937601,94.04302349541865,1.0052136313683062,30.725904676225486,0.12067054082980143,-98.92958113860627,-1.1573229341274334,44.95861251106133,0.6295741068180681,-14.65681481485164,0.2719344611720337,0.3432873544849301,0.00015748,0.93424648557282,0.00081957,0,0.0
20,0.23333722143656457,0.012854836412336881,-1.54e-06,1.600149459561681,3.485910062937601,-63.94555780299174,1.0052136313683062,4.968693733131441,0.12067054082980143,-91.47486542077507,-1.1573229341274334,99.78959915315723,0.6295741068180681,70.9660934745949,0.2719344611720337,-0.05512058726017344,0.00015748,0.05651411001697182,0.00081957,1,0.0
21,0.013129157589583523,0.041920563324640704,-1.54e-06,1.600149459561681,3.485910062937601,15.04594623718425,1.0052136313683062,6.148178938669431,0.12067054082980143,-0.6661417810857054,-1.1573229341274334,-40.34366891596065,0.6295741068180681,-4.36675697719706,0.2719344611720337,-0.13222780207440218,0.00015748,0.13483363436935933,0.00081957,1,0.0
22,0.19117824570589448,0.005779856212114786,-1.54e-06,1.600149459561681,3.485910062937601,-25.761154733004606,1.0052136313683062,2.6517433418794525,0.12067054082980143,-31.49885927057755,-1.1573229341274334,18.4166547322612,0.6295741068180681,31.281031199622173,0.2719344611720337,-0.024782188177003218,0.00015748,0.026567183226241662,0.00081957,1,0.0
23,0.0024129099324778913,0.06474805473417955,-1.54e-06,1.600149459561681,3.485910062937601,97.59341782911514,1.0052136313683062,13.269445832403147,0.12067054082980143,-0.061327648256917625,-1.1573229341274334,-8.745758916642242,0.6295741068180681,-53.89730711934243,0.2719344611720337,0.42006795781369566,0.00015748,0.620167364345019,0.00081957,0,0.0
24,0.0038044159783456877,0.037541442539960335,-1.54e-06,1.600149459561681,3.485910062937601,80.98482806903138,1.0052136313683062,22.126704360701098,0.12067054082980143,-68.85138240080289,-1.1573229341274334,42.88179928198477,0.6295741068180681,-19.85523732159696,0.2719344611720337,0.3759087746014521,0.00015748,0.7346868945992758,0.00081957,0,0.0
25,0.03806940310980734,0.003734595841377885,-1.54e-06,1.600149459561681,3.485910062937601,-8.184094336031821,1.0052136313683062,-1.3129399484180542,0.12067054082980143,-4.771997961991627,-1.1573229341274334,11.637159351398061,0.6295741068180681,6.952528265560806,0.2719344611720337,-0.028207306282046807,0.00015748,0.029541399030861042,0.00081957,1,0.0
26,0.11205393964203789,0.002700919848270157,-1.54e-06,1.600149459561681,3.485910062937601,-12.727752184084256,1.0052136313683062,1.196375203077479,0.12067054082980143,-14.687959456828583,-1.1573229341274334,4.986255760700048,0.6295741068180681,16.290160125968164,0.2719344611720337,-0.019017800871915343,0.00015748,0.019682897297218543,0.00081957,1,0.0
