-0.00014011,"s -> 2.4868155547902446925`5.","τ -> 3.0144561567466679637`5.","AF3 -> 0.0536805528239891922`5.","AH3 -> 0.1024263625918316156`5.","AO3 -> -0.9910414574152327144`5.","AF5 -> 0.7374661409005194499`5.","AD5 -> 0.4234911732834492614`5.",0.0012799,0.0026292
0.0029524,"s -> 2.5734906374269796139`5.","τ -> 3.4667613288606157938`5.","AF3 -> 0.1225927874204002672`5.","AH3 -> 0.1560769880188441739`5.","AO3 -> -1.0193230456657953991`5.","AF5 -> -0.0520522578623574041`5.","AD5 -> 0.6100484805596629915`5.",-0.0019413,0.0023236
-0.00041577,"s -> 1.903638394800979127`5.","τ -> 6.5219724594075945739`5.","AF3 -> 1.4151801142554391381`5.","AH3 -> 0.1691453510411536217`5.","AO3 -> -0.2625186362747454634`5.","AF5 -> -0.4916925796585855402`5.","AD5 -> -0.4553488534023071055`5.",0.000058995,0.0008549
0.00003786,"s -> 1.6665574929518562588`5.","τ -> 3.4856111701125562044`5.","AF3 -> 0.1672061764750296813`5.","AH3 -> 0.0233033828874141371`5.","AO3 -> 0.0517281300894362674`5.","AF5 -> -0.2311093123296512318`5.","AD5 -> -0.0850417845185920506`5.",-0.00023023,0.00093535
0.0062746,"s -> 1.582787176801101357`5.","τ -> 2.6396780613480632484`5.","AF3 -> 0.6204330145779170458`5.","AH3 -> 0.4343838359279441778`5.","AO3 -> -1.5045364330186601262`5.","AF5 -> -0.1337740916566754806`5.","AD5 -> 0.4577159406973287654`5.",-0.0074554,0.026743
0.00061734,"s -> 1.6458958588694845132`5.","τ -> 2.9575606284736996022`5.","AF3 -> -0.5832685944053210434`5.","AH3 -> -0.0614780850944895298`5.","AO3 -> -0.2401260425069907028`5.","AF5 -> 0.6071244739766066747`5.","AD5 -> 0.3777571595865194513`5.",-0.0048713,0.0010086
0.00308,"s -> 1.3427305651494670147`5.","τ -> 2.3495759267489061178`5.","AF3 -> 0.2000176578745555028`5.","AH3 -> 0.2533639389610086314`5.","AO3 -> -0.9030698840408279731`5.","AF5 -> 0.1677246740052020876`5.","AD5 -> 0.2891343361611309592`5.",-0.0028848,0.025202
-6.8841e-6,"s -> 2.4597478815145958872`5.","τ -> 3.1087171528187403203`5.","AF3 -> 0.0544509901899098352`5.","AH3 -> 0.1052543728049249169`5.","AO3 -> -0.9921505236295895184`5.","AF5 -> 0.7379561701189998647`5.","AD5 -> 0.421208791808951738`5.",0.0010084,0.0024207
-0.000011808,"s -> 1.9536795304876970246`5.","τ -> 3.0141450503401944286`5.","AF3 -> 0.0315987355622145706`5.","AH3 -> 0.1323116409978165725`5.","AO3 -> -1.0029236624301186375`5.","AF5 -> 0.7333132715649477238`5.","AD5 -> 0.3901798990219539985`5.",0.0012538,0.00401
-0.00051418,"s -> 1.4708938459474281849`5.","τ -> 5.1350070748248010373`5.","AF3 -> 0.7760546343506714008`5.","AH3 -> 0.2540783963336032812`5.","AO3 -> -0.7181578459093113204`5.","AF5 -> 0.2823095359573453545`5.","AD5 -> -0.1647202033358958717`5.",0.00016721,0.0028163
